time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
468000.0,286.14,297.23892,297.4292,298.49973,296.5907,297.69724,721.1299761687361,0.05659320237686174,-726.7892964064223
469800.0,287.1693,297.4265,297.67795,298.82123,296.79147,297.91397,721.6420314299666,0.05922871743823519,-727.5649031737901
471600.0,288.03,297.58453,297.91306,299.041,296.91864,298.04987,721.5773078320312,0.06191210286987719,-727.768518119019
473400.0,288.27478,297.73053,298.12015,299.116,297.42508,298.1334,722.1650171582032,0.0646565845882508,-728.6306756170283
475200.0,288.59,297.86823,298.31802,299.2062,298.03268,298.2405,722.8114588922991,0.06702853163216911,-729.514312055516
477000.0,289.561,297.9013,297.39902,299.25864,298.23755,298.29758,722.9298206232561,0.06922741154928466,-729.8525617781845
478800.0,290.61,298.0132,297.51663,299.3634,298.3168,298.412,723.1768183527483,0.07115069018257818,-730.2918873710062
480600.0,291.88818,298.25012,297.75516,299.57004,297.8417,298.6558,723.1899025690569,0.0719360760947908,-730.383510178536
482400.0,292.88,296.1327,295.97308,296.9864,296.0095,296.25027,718.043732622768,0.07306598164201454,-725.3503307869694
484200.0,292.67853,295.88983,296.01843,297.2133,295.7012,295.95837,717.4597871515765,0.07404661249166297,-724.8644484007428
486000.0,292.1,295.85846,295.54922,297.1971,295.72772,295.88885,717.346669780971,0.0749579388561431,-724.8424636665852
487800.0,291.9169,295.86008,295.53436,297.1882,295.78384,295.84552,717.3547620295062,0.07584176009273919,-724.9389380387802
489600.0,291.65,295.8613,295.5192,297.1656,295.83524,295.80057,717.3558566217913,0.07667064146435539,-725.0229207682269
491400.0,290.9108,295.85052,295.48898,297.10333,295.81125,295.74326,717.2737130671038,0.07738810707979744,-725.0125237750835
493200.0,289.82,295.83313,295.4505,297.0251,295.73633,295.68164,717.1409841852678,0.0779683700988515,-724.937821195153
495000.0,288.5552,295.65167,295.2573,296.80814,295.5066,295.48633,716.6465852594866,0.07842705869168629,-724.4892911286553
496800.0,287.28,295.43924,295.01364,296.82483,295.24487,295.2441,716.0943904474749,0.07974356418824391,-724.0687468662993
498600.0,286.16653,295.52698,294.8821,297.7412,295.20496,296.26715,717.0209485651507,0.08194423463522464,-725.2153720286731
500400.0,285.47,295.44635,294.61197,297.6056,296.06143,296.65652,717.9424563916016,0.08592601466840669,-726.5350578584422
502200.0,285.3602,297.5121,296.57196,298.75223,297.05084,298.49628,721.7881171093751,0.0885607570509382,-730.644192814469
504000.0,285.49,297.64685,296.82645,298.5401,297.7516,297.75684,721.8426146191407,0.09098399781413745,-730.9410144005544
505800.0,285.81378,297.70755,296.96274,298.5109,297.75278,297.77737,721.9090785839844,0.093561439845679,-731.2652225685523
507600.0,285.95,297.80548,297.10147,298.54395,298.09778,298.35922,722.7207032543945,0.09616695603583211,-732.3373988579777
509400.0,285.62845,297.85538,297.0876,298.55615,298.14905,298.41376,722.833617866211,0.09895573492095203,-732.7291913583061
511200.0,285.26,297.9245,297.56186,298.56058,298.1727,298.44916,722.9809305737305,0.10177111128065339,-733.1580417017958
513000.0,284.94455,297.96793,297.9925,298.5736,297.96524,297.9321,722.4896393261719,0.10427984509550467,-732.9176238357223
514800.0,284.68,297.98398,297.40863,298.58102,297.57422,297.94626,722.1294810864258,0.10668821836423065,-732.7983029228488
516600.0,285.22446,297.99106,297.1737,298.57364,297.5731,297.94925,722.1049029003907,0.10926391692346436,-733.0312945927371
518400.0,285.94,298.07474,297.98013,298.59677,297.61047,297.96625,722.7505320263672,0.11155564451120521,-733.9060964774877
520200.0,285.97717,298.05603,297.20984,298.593,297.59164,297.98947,722.6463240185547,0.11379557549876168,-734.0258815684308
522000.0,285.82,298.08188,297.23868,298.59235,297.54562,298.0019,722.6386015209962,0.1160452207234902,-734.2431235933452
523800.0,285.4939,298.11472,297.2617,298.59326,297.56296,298.0145,722.6846777294923,0.11831261057371716,-734.515938786864
525600.0,285.05,298.14835,297.28384,298.59232,297.58542,298.0253,722.7335125683594,0.12061108868117541,-734.794621436477
527400.0,284.1698,298.17853,297.3117,298.58444,297.57184,298.0299,722.7467868603517,0.12295588392578717,-735.0423752529304
529200.0,283.51,298.20782,297.3426,298.57114,297.56424,298.03043,722.7607310986328,0.12531377389190174,-735.292108487823
531000.0,283.4628,298.2362,297.34857,298.56567,297.56363,298.0404,722.7849990307618,0.12767461018395287,-735.552460049157
532800.0,283.42,298.2601,297.34268,298.56012,297.5563,298.05145,722.8006580883789,0.13003640456273893,-735.8042985446527
534600.0,283.36523,298.29398,297.38867,298.55804,297.58243,298.0665,722.8587152539063,0.13239579774386576,-736.0982950282929
536400.0,283.31,298.33304,297.44577,298.55896,297.62103,298.08572,722.934766730957,0.1348255727059064,-736.4173240015476
538200.0,283.23367,298.36816,297.46115,298.55182,297.64566,298.20383,723.0693467480469,0.1372254845592149,-736.7918952039684
540000.0,283.13,298.39774,297.47214,298.54688,297.6741,298.5629,723.3937418408203,0.13961920751846155,-737.3556625926665
541800.0,282.2875,298.4316,297.515,298.53625,297.69983,298.15613,723.1167976757813,0.14204659221089863,-737.3214568968712
543600.0,281.54,298.46725,297.5586,298.52673,297.72818,298.1825,723.185376862793,0.1444780845280278,-737.6331853155957
545400.0,281.81094,298.5053,297.56854,298.6023,297.75702,298.31647,723.3471982617189,0.1468819216243175,-738.0353904241506
547200.0,282.32,298.54858,297.56705,298.80746,297.79428,298.62332,723.6700867871094,0.14923742359376524,-738.593829146486
549000.0,282.8903,298.88556,297.81152,299.38162,298.14822,299.2503,724.7466735180665,0.1496837052730176,-739.7150440453682
550800.0,283.6,296.7439,295.89206,297.4648,296.20377,297.39273,719.9696938567243,0.1498078920682614,-734.9504830635505
552600.0,284.84412,296.8102,295.88556,297.97046,296.2311,297.22003,719.9564148894392,0.15009258239184906,-734.9656731286241
554400.0,286.08,296.94998,296.0998,298.22906,296.3614,297.3805,720.3278547453963,0.15114039246504646,-735.4418939919009
556200.0,286.80856,296.99515,296.91342,298.1594,296.35046,298.07483,720.9873333342634,0.15180048992474024,-736.1673823267374
558000.0,287.52,296.96484,296.15173,298.20657,297.1827,297.45297,720.6235723095704,0.15364908479275707,-735.9884807888461
559800.0,288.50455,297.23053,297.81265,298.28473,298.15775,297.52924,721.8284220043946,0.15467350199440696,-737.2957722038353
561600.0,289.24,297.05762,297.38013,298.2074,296.54724,297.40936,720.2597724421039,0.15552090387176376,-735.8118628292802
563400.0,289.49298,296.92212,296.42838,298.1988,296.4415,297.27014,719.8661829279437,0.1563540003727152,-735.5015829652152
565200.0,289.73,296.88065,296.2631,298.20023,296.46683,297.19824,719.7843921808734,0.1573278908651638,-735.5171812673898
567000.0,289.9846,296.9812,296.37463,298.20065,296.69635,297.24347,720.0749470270647,0.1584611885048836,-735.921065877553
568800.0,290.24,296.9595,296.35104,298.17615,296.85013,297.18344,720.130161968471,0.1597104403484533,-736.1012060033164
570600.0,290.55923,296.95236,296.3506,298.16394,297.1083,297.13605,720.2908739435686,0.1610620815359294,-736.3970820971615
572400.0,290.87,296.9595,296.35327,298.14886,297.33542,297.09485,720.4404265314593,0.1624482134334184,-736.6852478748011
574200.0,290.69077,296.9757,296.35913,298.12744,297.50598,297.05484,720.5512152277483,0.1637092361175713,-736.9221388395055
576000.0,290.04,297.00583,296.37192,298.10748,297.619,297.0195,720.6295088678851,0.16475599096765373,-737.1051079646504
577800.0,289.2174,297.03802,296.35205,298.08527,297.62506,296.99527,720.6289720881,0.16554990497223243,-737.1839625853232
579600.0,288.18,297.06912,296.31177,298.09003,297.58154,296.98135,720.597575628139,0.16618386815955916,-737.2159624440949
581400.0,286.61176,296.98154,296.57422,298.0601,297.39294,296.83633,720.3111843683735,0.1676382300058555,-737.0750073689591
583200.0,285.18,297.0446,298.10022,298.13068,297.26752,296.73624,720.369599090053,0.16815888452554756,-737.1854875426078
585000.0,284.47968,296.7411,297.1678,298.02692,296.9556,296.43716,719.5779276667132,0.1688729180904102,-736.4652194757542
586800.0,284.03,296.557,297.29248,298.0612,296.66638,296.17535,719.0891371533204,0.1689136443334491,-735.9805015866654
588600.0,283.72342,297.89856,296.8846,299.22534,297.6471,297.5147,721.8105749462891,0.16891389143508606,-738.7019640897977
590400.0,283.39,297.93735,296.97702,299.2108,297.5752,297.5396,721.8061253857422,0.16891414090222379,-738.6975394759646
592200.0,282.89294,297.9283,296.9962,299.15552,297.49338,297.5143,721.7116499707031,0.1689143932804203,-738.6030892987451
594000.0,282.41,297.9127,297.01837,299.09286,297.4241,297.47827,721.6141500073243,0.16891464795616878,-738.5056148029412
595800.0,282.08496,297.87335,296.9108,299.01257,297.38208,297.4295,721.4956927685547,0.16891490424114747,-738.3871831926695
597600.0,281.85,297.82455,296.7913,298.93024,297.39233,297.37064,721.4032090893554,0.16899201695820723,-738.3024107851761
599400.0,281.7301,297.79065,296.7304,298.85913,297.43558,297.32297,721.3631693554687,0.1735447931312554,-738.7176486685943
601200.0,281.63,299.02155,298.41183,299.86493,298.62424,298.6543,724.4180168286132,0.17602569170065574,-742.0205859986787
603000.0,281.24268,299.08447,298.29617,299.90085,298.65222,298.7234,724.5220082714844,0.1783042143878027,-742.3524297102647
0.0,280.88,299.09644,298.08368,299.89597,298.57498,298.7513,724.9126017285157,0.18071681648348273,-742.984283376864
1800.0,281.09882,299.1672,298.46216,299.90744,298.5738,298.77887,725.0239940136719,0.18297208743683852,-743.3212027573558
3600.0,281.42,299.17984,298.22977,299.85834,298.6027,298.8071,725.0414748730469,0.1851920153838005,-743.5606764114269
5400.0,281.41855,299.20688,298.24963,299.8805,298.60577,298.82104,725.0761789013673,0.18740902489247913,-743.8170813906152
7200.0,281.17,299.23486,298.26407,299.89587,298.61066,298.83286,725.1096543530274,0.18964685832241668,-744.0743401852691
9000.0,280.32782,299.25314,298.25043,299.87714,298.60907,298.83502,725.1168932812501,0.1919315302606434,-744.3100463073145
10800.0,279.4,299.2683,298.2404,299.84918,298.59848,298.83005,725.108835053711,0.1942460485038212,-744.5334399040931
12600.0,279.03998,299.28738,298.25565,299.82822,298.5926,298.8315,725.1159185620118,0.19428412562636815,-744.5443311246486
14400.0,278.98,298.02518,297.1217,298.6525,297.3215,297.46475,721.996546357422,0.1942841793758289,-741.4249642950049
16200.0,279.6511,297.92538,297.03247,298.5323,297.21475,297.35153,721.7375539746095,0.19429168243422712,-741.1667222180322
18000.0,280.37,297.88013,296.9905,298.40805,297.18265,297.30444,721.627457331543,0.1972053009186248,-741.3479874234055
19800.0,279.08884,299.20605,298.4485,299.4804,298.43246,298.65558,724.7829444897461,0.19976660784130365,-744.7596052738764
21600.0,277.87,299.27222,298.49777,299.49567,298.47037,298.70908,724.90237375,0.20233009709956726,-745.1353834599568
23400.0,278.7477,299.32217,298.5507,299.50128,298.5349,298.7505,725.0229593945313,0.2046799889171866,-745.49095828625
25200.0,279.67,299.34424,298.33167,299.55957,298.59998,298.8166,725.119581538086,0.2052620397077702,-745.645785508863
27000.0,279.85144,296.64645,296.13583,297.1857,295.74756,296.0855,718.5412324169922,0.2055915049687478,-739.100382913867
28800.0,279.76,296.69727,296.9518,297.2899,296.07526,296.20984,719.0432505322266,0.20630123930733588,-739.6733744629602
30600.0,278.48776,296.91193,297.4297,297.65024,296.24805,296.36343,719.5327848217773,0.20721831497413812,-740.2546163191912
32400.0,277.67,297.28635,297.85083,298.13617,296.57095,297.073,720.6565533904158,0.2074343147954593,-741.3999848699617
34200.0,279.25323,297.2684,296.47018,298.02884,296.62247,297.3201,720.6961363860212,0.20754666663231464,-741.4508030492526
36000.0,281.09,297.3174,296.47845,298.20468,296.6859,297.4799,720.9244847869002,0.2076495990410555,-741.6894446910057
37800.0,282.35022,297.35382,296.52808,298.23868,296.74408,297.5711,721.0744865569197,0.20776636277470123,-741.8511228343899
39600.0,283.24,297.36987,296.57114,298.21848,296.7907,297.59528,720.7199175976563,0.20790042542692241,-741.5099601403485
41400.0,283.65237,297.36072,296.59122,298.20303,296.81067,297.54395,720.6902926464844,0.20806620553831448,-741.4969132003158
43200.0,284.0,297.33917,296.5905,298.20117,296.80795,297.45355,720.5680044855608,0.20848392393697324,-741.4163968792581
45000.0,284.32755,297.30136,296.52567,298.19928,296.75894,298.09735,721.0071730158343,0.20873443972910485,-741.8806169887448
46800.0,284.59,297.22668,296.4844,298.18396,296.77277,297.26077,720.3059278009905,0.20930758541374467,-741.2366863423649
48600.0,284.39847,297.362,296.5988,298.1799,296.97433,298.1204,721.2381406305803,0.20973449904518646,-742.211590535099
50400.0,284.08,297.30173,296.56256,298.13647,297.08398,297.2314,720.5768504084124,0.2101634079452016,-741.5931912029325
52200.0,284.3321,297.32498,296.58524,298.15628,297.32925,296.94876,720.5663851862445,0.21091221903018445,-741.6576070892629
54000.0,284.41,297.39523,296.61203,298.14996,297.59677,298.14395,721.7660685602679,0.2117527732209622,-742.9413458823641
55800.0,283.99197,297.395,296.59027,298.1759,297.75543,298.14725,721.8943916681781,0.21261950066962249,-743.1563417351404
57600.0,283.57,297.40256,296.58194,298.1091,297.83853,298.1518,721.9587361017718,0.21292368369179343,-743.2511044709512
59400.0,283.16647,297.38412,296.58026,298.08447,297.7992,297.1202,721.09851193185,0.21314471471469346,-742.4129834033193
61200.0,282.76,297.42535,296.60837,298.09567,297.74573,297.10278,721.0718201715961,0.21331734028686486,-742.4035542002825
63000.0,282.21634,297.33078,296.49335,298.0675,297.5589,296.97427,720.7488453302874,0.2135334945753124,-742.1021947878187
64800.0,281.69,297.19037,296.32108,298.07062,297.3359,297.03418,720.51577286935,0.21444957136473683,-741.9607300058237
66600.0,281.34494,297.11087,296.16318,298.07132,297.08362,298.10443,721.095282305385,0.2147433272477741,-742.5696150301624
68400.0,281.04,296.82065,295.9021,298.05527,296.49783,296.51315,719.2046623242188,0.21882228649554764,-741.0868909737736
70200.0,280.72934,299.1463,298.09656,299.87247,298.72324,298.88986,724.717772163086,0.22032143489163789,-746.7499156522498
72000.0,280.48,298.52225,297.5273,299.27502,297.91177,298.11118,722.94651203125,0.2203214946001112,-744.9786614912612
73800.0,280.3355,298.2021,297.254,299.0112,297.64328,297.76974,722.2081020947267,0.22032399593225943,-744.2405016879526
75600.0,280.22,298.14566,297.19754,298.91104,297.60736,297.6989,722.0708187207032,0.2205406052790548,-744.1248792486086
77400.0,280.10638,298.5085,297.57565,299.03912,297.96768,299.15442,723.7833043041993,0.22321222678906616,-746.1045269831059
79200.0,280.0,299.02878,297.95837,299.29825,298.383,298.60342,724.0642146313478,0.22321802877629102,-746.3860175089769
81000.0,279.95395,298.08984,297.1674,298.5394,297.38788,297.64743,721.7735685131836,0.22504558406328465,-744.278126919512
82800.0,279.99,299.2023,298.15195,299.1726,298.39252,298.82303,724.3564276684571,0.22631679164934354,-746.9881068333914
84600.0,280.29242,298.2924,297.35144,298.5079,297.4516,297.8311,722.1079410473633,0.22631695019075437,-744.7396360664387
86400.0,280.61,298.02444,297.10904,298.42288,297.2352,297.55008,721.9651048535156,0.2263171090718106,-744.5968157606967
88200.0,280.52612,297.97864,297.0577,298.325,297.1903,297.4899,721.836360065918,0.22631726752794654,-744.4680868187127
90000.0,280.43,297.9438,297.01807,298.18723,297.16388,297.44168,721.734614729004,0.226317426127475,-744.3663573417515
91800.0,280.61115,297.90854,296.984,298.0402,297.09366,297.39886,721.6018485180664,0.2263175853532412,-744.2336070533905
93600.0,280.77,297.87653,296.9535,297.88086,297.0277,297.35876,721.4754252148438,0.22631774465870214,-744.107199680714
95400.0,280.67368,297.85526,296.92773,297.8043,297.0063,297.32263,721.4045933544922,0.2263179035578427,-744.0363837102765
97200.0,280.58,297.8376,296.90448,297.7525,296.99246,297.29056,721.3485078076172,0.2287277641297564,-744.2212842205929
99000.0,280.696,299.12332,298.0424,298.6987,298.2219,298.62012,724.3913625317383,0.2310249477597442,-747.4938573077127
100800.0,280.8,299.23206,298.15692,298.8162,298.30246,298.73148,724.6363106640625,0.23330774872851934,-747.9670855369145
102600.0,280.71594,299.28,298.20856,298.77682,298.37402,298.77533,724.757403852539,0.2355939766370543,-748.3168015162445
104400.0,280.66,299.31555,298.24554,298.71277,298.46,298.80405,724.8656741894532,0.23787638829142185,-748.6533130185954
106200.0,280.72574,299.34076,298.2749,298.72845,298.4513,298.82513,724.8960067333985,0.23892470516801023,-748.7884772501995
108000.0,280.8,299.13794,298.07584,298.49054,298.4639,298.59006,724.545648359375,0.24139489452960258,-748.6851378123353
109800.0,280.8851,299.33154,298.26877,298.7146,298.4182,298.79883,724.84114015625,0.24364367406931065,-749.2055075631811
111600.0,280.97,299.37997,298.31802,298.7707,298.46277,298.84348,724.9534290844726,0.2439998972186954,-749.3534188063422
113400.0,280.88776,296.88876,295.96503,296.75238,296.21796,296.22006,719.087195222168,0.24453716365744438,-743.5409115879124
115200.0,280.75,296.83832,295.80908,297.72537,297.6059,296.10242,720.1628313427735,0.2458663478927965,-744.7494661320532
117000.0,280.7986,297.0469,296.0098,298.19357,297.42862,296.34903,720.4245711865235,0.24674222191512182,-745.0987933780357
118800.0,281.14,297.25446,296.2871,298.22247,296.47827,296.6614,720.0549171111189,0.24757509645580633,-744.8124267566996
120600.0,281.90982,297.3615,296.41568,298.20752,296.88776,296.83282,720.5913861174665,0.24807445686950616,-745.3988318044171
122400.0,282.73,297.33685,296.4538,297.97272,296.60385,296.89703,720.3786821990095,0.24879837966475288,-745.2585201654848
124200.0,283.3695,297.45218,296.5552,297.94562,298.1945,296.98254,721.7803855681501,0.24955187196405945,-746.7355727645561
126000.0,283.9,297.4848,296.6162,298.1102,298.16537,297.0286,721.4183749707031,0.24983086538913238,-746.4014615096163
127800.0,284.22305,297.44077,296.62714,298.19528,296.90585,297.01773,720.4006822460938,0.2500656596518583,-745.4072482112796
129600.0,284.52,297.44217,296.65826,298.19556,296.84424,297.01312,720.3174589167132,0.250282826436314,-745.3457415603447
131400.0,285.03366,297.3881,296.629,298.1585,296.80795,296.96878,720.2134734919085,0.2503866758159965,-745.2521410735081
133200.0,285.48,297.40305,296.66757,298.1584,296.84534,296.98914,720.2727388727678,0.25054184941725793,-745.3269238144936
135000.0,285.63962,297.74194,296.92398,298.43607,297.08923,297.26337,720.9493411921038,0.2511491377780269,-746.0642549699065
136800.0,285.67,297.56528,296.81744,298.18457,298.17618,297.0875,721.5198190485492,0.25136117820154297,-746.6559368687034
138600.0,285.6561,297.5648,296.84814,298.19635,297.20236,297.09677,720.7628460749163,0.2516958104087142,-745.9324271157877
140400.0,285.64,297.59323,296.8646,298.18384,297.77655,297.0978,721.2346036798968,0.2518873049172857,-746.4233341716255
142200.0,285.6228,297.58295,296.85437,298.10663,297.44928,297.07288,720.9393630182757,0.2520664669019578,-746.1460097084714
144000.0,285.59,297.5822,296.8426,298.1077,297.44748,297.04764,720.9162321344867,0.2522256994676873,-746.1388020812554
145800.0,285.16873,297.57166,296.81888,298.09003,297.32346,297.01233,720.7789442072406,0.2525678015543542,-746.035724362676
147600.0,284.38,297.56305,296.77155,298.13635,298.08252,296.95367,721.3270468561664,0.25324688862999395,-746.6517357191658
149400.0,283.52042,297.42947,296.58795,298.14813,298.1634,296.7735,721.1480774958147,0.2539868018977395,-746.5467576855887
151200.0,282.68,297.31445,296.44315,298.1113,298.11026,296.636,720.9067082453265,0.2549099294531446,-746.397701190641
153000.0,281.99753,297.14258,296.2372,298.04068,298.06436,296.43338,720.5741261042132,0.256054433340853,-746.1795694382985
154800.0,281.42,296.89197,295.98428,297.6731,297.99857,296.05548,720.0334626782228,0.25871213890939077,-745.9046765691619
156600.0,280.9741,299.12094,298.12515,299.16058,298.64505,298.583,724.3133027416992,0.2610068895628423,-750.4139916979834
158400.0,280.69,299.3427,298.35815,299.32324,298.55966,298.8175,724.6117657543946,0.26135743249939974,-750.7475090043346
160200.0,280.7094,298.29352,297.5871,298.51254,297.67044,298.22092,722.6194501171875,0.26373883021444094,-748.9933331386316
162000.0,280.74,299.3796,298.38287,299.409,298.6438,298.84048,724.7320173413086,0.26484580584922157,-751.2165979262307
163800.0,280.32144,298.3808,297.49646,298.4858,297.59076,297.81067,722.2694281201173,0.2657299992643177,-748.842428046549
165600.0,279.98,299.17462,298.18478,299.09387,298.3307,298.611,724.1179601635743,0.2681368275466632,-750.9316429182405
167400.0,279.94833,299.41904,298.41162,299.46875,298.59793,298.85196,724.7392333447266,0.2703798110733886,-751.7772144520654
169200.0,279.92,299.48584,298.47354,299.64047,298.68686,298.91156,724.925277253418,0.27140593657405476,-752.0658709108235
171000.0,279.89545,298.85834,297.98135,299.0428,298.27075,298.35962,723.6530215039063,0.27347561881471416,-751.0005833853777
172800.0,279.87,299.41467,298.41086,299.59708,298.39883,298.83585,725.0321539013672,0.2735187265653937,-752.3840265579066
174600.0,279.49872,298.16187,297.2948,298.44144,297.12546,297.54556,721.9816927441407,0.27351888661561885,-749.3335814057026
176400.0,279.09,298.0658,297.18478,298.126,297.0255,297.43723,721.7071809399415,0.27351904617967193,-749.0590855579087
178200.0,279.115,298.0377,297.14352,298.22723,297.0464,297.38806,721.6756767285158,0.2735192058919029,-749.0275973177061
180000.0,279.14,298.02905,297.0808,298.1688,297.12732,297.37195,721.70665109375,0.27351936538900373,-749.0585876326504
181800.0,278.9892,297.97552,296.8893,298.09036,297.0889,297.3197,721.5696481030274,0.27353031158712804,-748.9226792617402
183600.0,278.86,297.92355,296.74542,298.0123,297.0527,297.26196,721.4369739575196,0.2735634606915775,-748.7933200266774
185400.0,278.8336,297.89032,296.6767,297.94238,297.03632,297.22116,721.3548171459962,0.27607326227761086,-748.9621433737573
187200.0,278.81,299.21188,297.90878,299.0833,298.3096,298.55234,724.4908600292969,0.27700635785773936,-752.1914958150708
189000.0,278.7274,298.07663,296.82938,298.00424,297.1966,297.4278,721.7817481152344,0.2788723929554851,-749.668987410783
190800.0,278.61,299.1576,297.79797,298.97125,298.20654,298.50143,724.3092763989258,0.2813042654612884,-752.4397029450547
192600.0,278.32773,299.30273,297.95535,299.0805,298.35617,298.6394,724.6556780590821,0.28134419861361626,-752.7900979204437
194400.0,278.07,298.00174,296.7676,297.82806,297.1254,297.31943,721.5658608593751,0.28157587380408344,-749.7234482397835
196200.0,278.13437,296.78342,295.75482,296.65234,297.2963,295.91235,719.5949094311524,0.2817098620174079,-747.7658956328931
198000.0,278.41,296.64178,295.6429,296.5105,295.96414,295.7986,718.3371398388672,0.28181133960725707,-746.5182737995929
199800.0,278.77847,296.53867,295.54492,296.4099,295.86078,295.7225,718.1095265698243,0.2819779244633934,-746.3073190161637
201600.0,279.18,296.4854,295.4889,296.91437,295.79437,295.7589,718.110265131836,0.2820776281755721,-746.3180279493931
203400.0,279.59875,296.68243,295.70026,296.86807,295.99124,296.10916,718.6797266552735,0.2823089423874412,-746.9106208940176
205200.0,280.14,297.06363,296.06973,297.84738,296.34586,296.5947,719.6839544907924,0.2825549430284807,-747.9394487936405
207000.0,281.073,297.17526,296.2059,297.8686,296.47318,296.8423,720.0658599961636,0.2826926393472814,-748.3351239308917
208800.0,282.13,297.23914,296.43317,298.07745,296.53915,297.0005,720.335205479562,0.28359603507527037,-748.694808987089
210600.0,283.01187,297.41907,298.0009,298.23254,296.6861,297.14877,720.8899609238979,0.2838235441518,-749.2723153390779
212400.0,283.76,297.3681,296.5605,298.22275,296.70114,297.17294,720.2869284270369,0.2847251115871437,-748.7594395857512
214200.0,284.18564,297.45718,298.16364,298.23444,296.77206,297.07678,720.5212579558454,0.2856550943993503,-749.0867673957804
216000.0,284.34,297.48407,298.16965,298.219,296.81702,297.1151,720.5661336132813,0.2862786568216188,-749.1939992954432
217800.0,284.26047,297.35858,297.75208,298.19293,296.72656,296.9917,720.2675239453125,0.2869721732028667,-748.9647412655992
219600.0,284.21,297.3349,297.34113,298.198,296.76187,297.3434,720.5085990185547,0.28841471411705644,-749.3500704302604
221400.0,284.5745,297.5325,298.16147,298.2078,297.01248,298.15012,721.5644568554687,0.2895393631954353,-750.5183931750123
223200.0,284.95,297.48172,298.15448,298.17432,297.1172,297.08725,720.7723974438477,0.2907726540274614,-749.8496628465938
225000.0,285.0811,297.50595,297.75107,298.1645,297.2863,298.15295,721.7106637768555,0.2918161244197347,-750.892276218829
226800.0,284.99,297.48795,296.7476,298.13687,298.1376,298.1527,722.2436722729492,0.2922343237630657,-751.4671046492558
228600.0,284.65982,297.39432,296.82355,298.10596,297.63788,296.98215,720.8743384350586,0.2930077038521351,-750.175108820272
230400.0,284.33,297.44846,297.76447,298.09045,297.7085,296.95526,721.0564280712891,0.29330733602358167,-750.3871616736473
232200.0,284.07812,297.45514,296.95062,298.0995,297.655,296.94696,720.9111238842775,0.2941814648875419,-750.3292703730317
234000.0,283.82,297.58,298.16583,298.11652,297.5901,297.01,721.1373463085938,0.2950913997040723,-750.646486279001
235800.0,283.49576,297.48883,298.12204,298.07907,297.38556,296.89838,720.8234754101563,0.2960471050996141,-750.4281859201177
237600.0,283.17,297.3393,298.1016,298.07144,297.1514,296.71667,720.4029143139649,0.2961993525713849,-750.0228495711034
239400.0,282.9335,297.00815,296.30313,298.04935,296.88043,296.00104,719.2002540722657,0.2963104731391963,-748.8313013861854
241200.0,282.79,296.84238,296.02014,298.06442,296.6287,296.22003,719.0784700163923,0.29971680343846185,-749.0501503602385
