time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
469800.0,287.1693,294.437,293.6793,295.8982,293.95398,294.67755,714.2100274016462,0.04580551137814821,-718.7905785394611
471600.0,288.03,295.20996,294.25076,296.3797,294.4836,296.2247,716.0168258740234,0.047197542914488855,-720.7365801654723
473400.0,288.27478,295.14792,294.2643,296.33673,294.48267,294.87592,714.9101375439453,0.053281382019508716,-720.2382757458962
475200.0,288.59,297.02628,295.3164,297.0012,295.6749,295.5166,717.6486973322405,0.05853088974027415,-723.501786306268
477000.0,289.561,297.20914,295.46902,297.073,295.84055,296.0861,718.365718609096,0.06360421431457845,-724.7261400405539
478800.0,290.61,297.25027,295.5641,297.15,295.93668,296.14923,718.5373692560687,0.06468100997056073,-725.0054702531248
480600.0,291.88818,295.146,294.3001,296.4655,294.79617,295.10406,715.3217905939592,0.06664885501756984,-721.9866760957162
482400.0,292.88,295.3753,296.59814,296.5341,294.90027,295.1257,715.8522228205218,0.06854095895845026,-722.7063187163668
484200.0,292.67853,295.4267,296.7216,296.58878,294.98102,295.14584,715.9845813898578,0.07002373806599872,-722.9869551964576
486000.0,292.1,295.39014,296.45914,296.59644,295.02234,295.13196,715.9528137751116,0.0717305393101534,-723.125867706127
487800.0,291.9169,295.51666,296.87396,296.66544,295.14142,295.1744,716.2157068781389,0.07344706989845996,-723.560413867985
489600.0,291.65,295.54944,296.9353,296.67157,295.1998,295.1759,716.2908326349749,0.0751146333740046,-723.8022959723753
491400.0,290.9108,295.5582,296.9701,296.62885,295.1908,295.1555,716.2717864923968,0.07668368074574802,-723.9401545669716
493200.0,289.82,295.54886,296.98734,296.56238,295.14453,295.12198,716.1970942804827,0.0781368414690863,-724.0107784273913
495000.0,288.5552,295.34048,296.84634,296.3387,294.91702,294.92645,715.6940305841937,0.07950772308547754,-723.6448028927414
496800.0,287.28,295.0673,296.63434,296.0598,294.58325,294.67178,715.0061675226702,0.08079596648462635,-723.0857641711328
498600.0,286.16653,294.82278,296.4159,295.791,294.1442,294.42218,714.2565665216937,0.08217643416186363,-722.47420993788
500400.0,285.47,294.65875,296.15738,295.56387,295.11865,294.2159,714.7413794750977,0.0861448837100316,-723.3558678461009
502200.0,285.3602,296.84793,296.77142,297.5459,297.56552,296.61566,720.190191315918,0.08871761123396783,-729.0619524393148
504000.0,285.49,297.01044,296.55646,297.78235,296.50778,296.88556,719.6666811596681,0.0914943143935564,-728.8161125990238
505800.0,285.81378,297.11957,297.68192,297.83893,296.53485,296.95724,719.9568212475587,0.09393853304813349,-729.350674552372
507600.0,285.95,297.15433,296.73914,297.8674,296.59296,297.01648,719.9559920849609,0.09450190662116718,-729.4061827470777
509400.0,285.62845,296.87292,296.38187,297.52643,296.28653,296.69724,719.2079807324219,0.09706437306546092,-728.914418038968
511200.0,285.26,297.1372,296.5047,297.79514,296.52533,296.97894,719.8245012402344,0.0995699974682189,-729.7815009870563
513000.0,284.94455,297.2239,296.51385,297.83157,297.08228,297.0287,720.3608026074219,0.10220845609943892,-730.5816482173658
514800.0,284.68,297.2984,296.52164,297.85468,297.86002,297.06784,721.0541036816406,0.10495609057490864,-731.5497127391315
516600.0,285.22446,297.36078,296.54443,297.87726,298.0473,297.10764,721.2760890209961,0.10734501794315571,-732.0105908153116
518400.0,285.94,297.35333,296.56992,297.88608,296.92392,297.143,720.8660316479493,0.1104440653301649,-731.9104381809658
520200.0,285.97717,297.99185,296.85858,297.99353,297.16293,297.3599,721.6536332714844,0.11393264329756554,-733.046897601241
522000.0,285.82,298.15985,296.99084,298.01855,297.2337,297.4757,721.9201200634766,0.11741461367603573,-733.6615814310802
523800.0,285.4939,298.1995,297.03867,298.02637,297.2737,297.52042,722.0174576611329,0.12097105497743563,-734.1145631588764
525600.0,285.05,298.24097,297.6002,298.01892,297.30777,297.55127,722.1624383374024,0.1237780891302301,-734.5402472504254
527400.0,284.1698,297.73148,297.94876,297.98523,297.04382,297.3748,721.5521773022462,0.12638299431457103,-734.1904767337032
529200.0,283.51,297.7363,297.29996,297.97205,297.02924,297.38153,721.4662197949219,0.12881073775917867,-734.3472935708398
531000.0,283.4628,297.717,296.94122,297.95258,297.00412,297.3785,721.3853735302735,0.12884492226052233,-734.2698657563257
532800.0,283.42,296.32947,295.55756,296.60974,295.64093,295.90033,717.9789988476564,0.12884506626932846,-730.8635054745893
534600.0,283.36523,296.20383,295.45117,296.47574,295.51556,295.7589,717.663859272461,0.12884521004402258,-730.5483802768632
536400.0,283.31,296.16644,295.4342,296.40726,295.48178,295.70633,717.5628357128907,0.12884535355350135,-730.4473710682408
538200.0,283.23367,296.1355,295.3858,296.3469,295.44864,295.66394,717.4712730541992,0.12884549667958017,-730.3558227221572
540000.0,283.13,296.10654,295.33185,296.28937,295.42102,295.6246,717.3873203442383,0.12943933590725404,-730.3312539349637
541800.0,282.2875,295.20053,294.53198,295.36346,294.58014,296.5173,716.6765257885743,0.1317243906869679,-729.8489648572711
543600.0,281.54,296.1661,294.89282,296.06903,295.07242,295.15167,716.6912862622071,0.13475437272781376,-730.1667235349885
545400.0,281.81094,296.15033,294.86804,295.43503,295.0516,295.09515,716.5386378979492,0.13634423325566336,-730.1730612235156
547200.0,282.32,295.1524,294.36588,296.12036,294.45688,296.13507,716.3224260327149,0.14235266656661105,-730.557692689376
549000.0,282.8903,297.3117,295.732,296.39105,295.9798,298.42413,720.816471748047,0.14817780256845509,-735.6342520048925
550800.0,283.6,298.24307,296.41125,297.26074,296.72205,297.25232,721.1950498381697,0.15334031085015937,-736.5290809231856
552600.0,284.84412,298.2077,296.53406,297.5624,296.80325,297.28534,721.317324166783,0.15853705414358213,-737.1710295811412
554400.0,286.08,298.17062,296.52332,297.8952,296.85782,297.36444,721.4411624968611,0.15969522186026888,-737.410684682888
556200.0,286.80856,296.47318,295.42087,297.98096,295.7401,298.044,719.9632582610212,0.16138817695333346,-736.1020759563546
558000.0,287.52,297.2011,295.9162,298.21918,296.26526,296.88562,719.562626875,0.16570745970223572,-736.1333728452236
559800.0,288.50455,298.1827,296.60428,298.25153,296.93546,297.35318,721.1324698193359,0.16972055690066082,-738.104525509402
561600.0,289.24,298.16013,296.72223,298.22684,296.96875,297.32767,721.101230364467,0.1739897904332324,-738.5002094077903
563400.0,289.49298,298.15726,296.70563,298.21735,296.9667,297.2706,721.0495768610492,0.17876153670221925,-738.9257305312711
565200.0,289.73,298.15646,296.72012,298.2057,297.02167,298.16412,721.7987655329241,0.1833442870189486,-740.1331942348189
567000.0,289.9846,298.1542,296.79074,298.20038,297.14606,297.28552,721.2097519831194,0.1846799530736252,-739.677747290482
568800.0,290.24,296.72025,295.9701,298.1344,296.43964,297.0831,719.5322098566546,0.18573036372075855,-738.1052462287305
570600.0,290.55923,296.68982,295.65686,298.17087,296.67484,296.70532,719.3670207941547,0.18999632891451526,-738.3666536856061
572400.0,290.87,298.1626,297.2313,298.22458,297.44684,298.13855,722.1842301081194,0.19449941845233065,-741.6341719533525
574200.0,290.69077,298.16238,296.81577,298.12045,297.54495,297.21777,721.4693476496234,0.1989230831251391,-741.3616559621373
576000.0,290.04,298.18158,296.94083,298.1114,297.65686,297.23322,721.5957942682757,0.20178824763240003,-741.7746190315156
577800.0,289.2174,297.15173,298.07022,298.0259,297.385,298.1003,721.5866497248187,0.20543222448761397,-742.1298721735801
579600.0,288.18,298.1511,297.29224,298.11722,297.59146,298.14584,722.2916402399554,0.20943218799741264,-743.2348590396967
581400.0,286.61176,298.12772,298.10925,298.07208,297.44974,297.1739,721.4943265314593,0.21109341335615128,-742.6036678670744
583200.0,285.18,297.00568,296.04407,298.07684,296.84827,298.07974,720.8133999933733,0.21532203682106768,-742.3456036754801
585000.0,284.47968,298.12866,296.6171,298.0812,297.21313,298.12936,721.8777131037249,0.21989006860736426,-743.8667199644614
586800.0,284.03,298.11783,296.47653,298.0977,297.08997,298.13928,721.8020028515625,0.22101905111805115,-743.9039079633676
588600.0,283.72342,297.78345,296.69357,299.0495,297.3851,297.41107,721.4077929760742,0.22103680740736922,-743.5114737168111
590400.0,283.39,297.75305,296.71936,298.98343,297.27927,297.35764,721.2589472119141,0.22104897320165562,-743.3638445320797
592200.0,282.89294,297.7208,296.72168,298.91086,297.18875,297.30502,721.1180129589844,0.22109988272363892,-743.2280012313483
594000.0,282.41,297.69162,296.7332,298.8389,297.11612,297.25397,720.9954833325196,0.2211095749318208,-743.1064408257017
595800.0,282.08496,297.6431,296.6272,298.75284,297.0706,297.1957,720.8607959423829,0.22342860525570593,-743.2036564679535
597600.0,281.85,298.75327,297.6201,299.68372,298.25937,298.4622,723.6977581738282,0.22569870306370934,-746.2676284801992
599400.0,281.7301,298.86337,297.70923,299.75986,298.4351,298.56326,724.0022367138672,0.22573488313681028,-746.5757250275483
601200.0,281.63,297.7061,296.6227,298.694,297.24722,297.2309,721.0575219555665,0.2257349362046307,-743.6310155760295
603000.0,281.24268,297.59006,296.52957,298.5594,297.10156,297.1071,720.7475284741212,0.2257349892441169,-743.3210273985328
0.0,280.88,297.5237,296.51,298.45493,296.9312,297.03305,720.9493100170898,0.22573504226699945,-743.5228142437898
1800.0,281.09882,297.49716,296.55634,298.38757,296.85913,296.99078,720.8406321240234,0.22573509528519065,-743.4141416525424
3600.0,281.42,297.46936,296.53635,298.28925,296.83597,296.9577,720.7649750317382,0.22573514829396843,-743.338489861135
5400.0,281.41855,297.44327,296.5101,298.25003,296.79303,296.92358,720.680483881836,0.22573520128413435,-743.2540040102494
7200.0,281.17,297.42072,296.47757,298.2026,296.75424,296.8887,720.5989554394531,0.22880901745176999,-743.4798571846301
9000.0,280.32782,298.78516,298.0824,299.3516,298.04898,298.29147,723.8814132519532,0.23124704468628526,-747.0061177205818
10800.0,279.4,298.81302,297.70987,299.3781,298.0875,298.3481,723.929897553711,0.23128353372776392,-747.0582509264874
12600.0,279.03998,297.5191,296.53967,298.17062,296.79935,296.958,720.751344831543,0.23344927037167731,-744.0962718687107
14400.0,278.98,298.75476,298.16992,299.1752,297.95367,298.2091,723.7119665478516,0.2362170350028389,-747.3336700481354
16200.0,279.6511,298.90076,298.26413,299.31604,298.0907,298.3539,724.0503755932617,0.23885177967456658,-747.9355535607184
18000.0,280.37,298.9528,298.26428,299.28326,298.15585,298.41025,724.1730849072266,0.2414319334219427,-748.3162782494209
19800.0,279.08884,298.97745,298.19232,299.2584,298.1668,298.43057,724.2003095043946,0.24409067647058266,-748.6093771514528
21600.0,277.87,299.00186,298.20532,299.21545,298.16052,298.4336,724.208446748047,0.24660082302858702,-748.8685290509056
23400.0,278.7477,299.00443,297.9574,299.20468,298.1969,298.45078,724.2199899731445,0.24690299304209945,-748.9102892773544
25200.0,279.67,296.38773,295.31256,296.92752,295.83722,295.40903,717.7895105053711,0.2470002627860804,-742.4895367839791
27000.0,279.85144,296.2692,295.34488,296.804,295.66776,295.66138,717.7734364331055,0.24709666354587861,-742.4831027876934
28800.0,279.76,296.18826,295.25198,296.81656,295.56915,295.7264,717.6889803295899,0.24726582217010845,-742.4155625466008
30600.0,278.48776,295.93268,295.23654,296.98203,295.54248,296.07822,717.8132533032227,0.2475036143225754,-742.5636147354803
32400.0,277.67,296.32892,295.58063,297.4754,295.86765,296.59277,718.7889802214704,0.24760231844040304,-743.5492120655107
34200.0,279.25323,296.84738,295.88168,297.9179,296.16528,296.9025,719.668521847447,0.2476987690221925,-744.4383987496662
36000.0,281.09,296.9395,295.9829,298.1736,296.2626,297.0795,719.9843244231306,0.2477989445587772,-744.7642188790084
37800.0,282.35022,296.99268,296.05917,298.22635,296.33557,297.1814,720.1700389494978,0.247899603670247,-744.9599993165225
39600.0,283.24,297.02216,296.12057,298.22195,296.39438,297.21506,719.844798334961,0.24800963233611054,-744.645761568572
41400.0,283.65237,297.04315,296.17377,298.2145,296.44577,297.19803,719.8900837109376,0.2481287833751919,-744.7029620484568
43200.0,284.0,297.06335,296.21823,298.2139,296.48828,297.15695,719.8729925959124,0.24826261660916243,-744.6992542568286
45000.0,284.32755,296.9863,296.14536,298.19403,296.4304,297.03073,719.6703516901507,0.24842018151992243,-744.5123698421429
46800.0,284.59,296.9709,296.13464,298.18927,296.4737,296.95547,719.6340551935687,0.2486183774473504,-744.4958929383037
48600.0,284.39847,297.0687,296.24725,298.18008,296.66962,296.97427,719.8744954767718,0.2488398138994779,-744.7584768667195
50400.0,284.08,297.0708,296.2465,298.146,296.8058,296.92654,719.9412601984515,0.24906001581766407,-744.8472617802179
52200.0,284.3321,297.10815,296.2791,298.16403,297.0372,296.91006,720.1394946344866,0.2492889293830975,-745.0683875727964
54000.0,284.41,297.11072,296.28027,298.14783,297.3036,296.86737,720.3158527155413,0.2495188534852068,-745.267738064062
55800.0,283.99197,297.11166,296.26477,298.1688,297.47083,296.81216,720.4055982355608,0.24975864961659272,-745.38146319722
57600.0,283.57,297.11023,296.25058,298.11505,297.54602,296.762,720.416040471889,0.2499769855033237,-745.4137390222214
59400.0,283.16647,297.13635,296.2665,298.08804,297.51776,296.7536,720.4011680231586,0.250151500045092,-745.4163180276678
61200.0,282.76,297.17413,296.2935,298.09814,297.45734,296.7608,720.3861157770648,0.25028817073359827,-745.4149328504246
63000.0,282.21634,297.07175,296.16934,298.06412,297.25754,296.63528,720.0487623102679,0.2504022296624729,-745.0889852765151
64800.0,281.69,296.90265,295.96936,298.05667,296.99753,296.43036,719.5554704523578,0.25050353316902907,-744.6058237692607
66600.0,281.34494,296.724,295.76025,298.0591,296.72955,296.21405,719.0413339899554,0.25059371042267115,-744.1007050322225
68400.0,281.04,296.5318,295.54285,297.99597,296.4551,295.98895,718.5335581372071,0.250594691703657,-743.5930273075728
70200.0,280.72934,297.77063,296.77335,298.82346,297.2618,297.26825,721.171721003418,0.2505949458306902,-746.2312155864871
72000.0,280.48,297.783,296.791,298.75006,297.21536,297.28717,721.1503333813478,0.2505951999754933,-746.2098533788972
73800.0,280.3355,297.7527,296.76382,298.67523,297.19702,297.25055,721.0762450146485,0.25059545418374984,-746.1357904330235
75600.0,280.22,297.72797,296.73938,298.59662,297.18802,297.21658,721.0148042919922,0.2505957084646713,-746.0743751384593
77400.0,280.10638,297.6838,296.70322,298.45776,297.11996,297.1728,720.8784608471681,0.25059596282372487,-745.9380571295405
79200.0,280.0,297.63095,296.6592,298.30576,297.01666,297.12054,720.6998242382813,0.25059621727668524,-745.7594459659498
81000.0,279.95395,297.5738,296.61197,298.15253,296.8805,297.06506,720.4895633984376,0.25059647186938117,-745.5492105853757
82800.0,279.99,297.5179,296.5651,298.00958,296.74957,297.00912,720.2851756420898,0.25523427133672183,-745.808602775762
84600.0,280.29242,298.86887,297.99814,298.92722,298.02933,298.36746,723.4623965771485,0.257793922081796,-749.2417887853281
86400.0,280.61,298.9585,298.16046,299.0901,298.12906,298.45404,724.1528267407227,0.2603220555564,-750.1850322963627
88200.0,280.52612,299.0107,298.1801,299.08676,298.1844,298.50357,724.2686140942383,0.26270574782363826,-750.5391888766021
90000.0,280.43,299.02692,297.95465,298.9974,298.22485,298.5347,724.2954773510743,0.26274063261893144,-750.5695406129674
91800.0,280.61115,297.69867,296.78323,297.92203,296.8858,297.1658,721.0894770336915,0.2638475100626672,-747.4742280399582
93600.0,280.77,298.7391,297.67316,298.46735,297.8623,298.2172,723.4865687084962,0.26517704125956243,-750.0042728344524
95400.0,280.67368,297.87253,296.92734,297.78998,297.00476,297.33337,721.4202640820313,0.26517719721234234,-747.9379838032655
97200.0,280.58,297.61316,296.68945,297.65942,296.7765,297.04654,720.813802644043,0.2651773532056418,-747.3315379646072
99000.0,280.696,297.5651,296.63715,297.57956,296.70184,296.98776,720.6634489819336,0.26517750961770153,-747.1811999437037
100800.0,280.8,297.52963,296.6004,297.52954,296.63742,296.9456,720.5474156445313,0.2651776660440134,-747.0651822489326
102600.0,280.71594,297.5072,296.57227,297.3861,296.6365,296.9139,720.4869766308593,0.2651778221551586,-747.0047588463751
104400.0,280.66,297.49173,296.55002,297.23563,296.6718,296.88547,720.4616848217775,0.26517797831644085,-746.9794826534215
106200.0,280.72574,297.4653,296.5243,297.1741,296.61197,296.8542,720.3631614086914,0.2651781346932669,-746.8809748780182
108000.0,280.8,297.43723,296.49765,297.12756,296.55075,296.82315,720.2645261425781,0.2655743784239479,-746.8219639849729
109800.0,280.8851,296.3341,295.36777,296.72308,295.7408,295.59113,717.8068415600586,0.2664257210023395,-744.4494136602925
111600.0,280.97,296.32635,295.2531,297.8953,295.63074,295.48993,717.7673298779298,0.266790476983992,-744.446377576329
113400.0,280.88776,296.1162,295.11557,296.89255,295.3872,295.34955,717.1973267041017,0.2669324874321445,-743.8905754473161
115200.0,280.75,296.00592,295.0227,296.23123,295.66977,295.2841,717.2094235546875,0.2677105641432305,-743.9804799690106
117000.0,280.7986,296.3084,295.2898,296.35495,297.19077,295.59976,718.8882398632813,0.2684407894572249,-745.7323188090038
118800.0,281.14,296.6346,295.64716,296.59808,297.39624,295.98825,719.5987817839705,0.26856158630089266,-746.4549404140597
120600.0,281.90982,296.63455,295.73166,296.9047,295.92853,296.1178,718.5904060149276,0.2686529047349074,-745.4556964884183
122400.0,282.73,296.69754,295.8173,297.2352,296.0116,296.2263,718.8309605437361,0.2687396772610431,-745.7049282698404
124200.0,283.3695,296.73853,295.88846,297.29504,296.11816,296.28986,719.0059810637556,0.26882627356009026,-745.8886084197646
126000.0,283.9,296.78165,295.95502,297.38632,296.27692,296.34222,718.7951350781251,0.2689564396271635,-745.6907790408414
127800.0,284.22305,296.82263,296.00647,297.71274,296.24738,296.3685,718.8639766186524,0.2692601306190658,-745.789989680559
129600.0,284.52,296.92383,296.09503,298.1903,296.26154,296.41608,719.0076531794085,0.26935125839785945,-745.9427790191945
131400.0,285.03366,296.83542,296.04846,297.93234,296.20816,296.3596,718.8305168512835,0.2696335185105441,-745.7938687023379
133200.0,285.48,296.8927,296.11023,297.97305,297.14917,296.40442,719.6560302301898,0.2700406352657314,-746.660093756763
135000.0,285.63962,297.09293,296.343,298.0251,297.30182,296.595,720.0812583673968,0.2703554108475911,-747.1167994521559
136800.0,285.67,297.05005,296.29565,298.16708,296.51498,296.53607,719.3995356379046,0.27062131380801013,-746.4616670187056
138600.0,285.6561,297.07654,296.31934,298.15546,296.66788,296.5462,719.5455113459125,0.27084324079998423,-746.6298354259109
140400.0,285.64,297.0983,296.3337,298.15018,296.8437,296.548,719.6998413752093,0.2710657868966708,-746.8064200648764
142200.0,285.6228,297.10974,296.33734,298.146,296.90216,296.53976,719.7462309504045,0.271220647007911,-746.8682956511957
144000.0,285.59,297.11108,296.33,298.12283,296.90198,296.52155,719.7286796198382,0.27135554506655796,-746.864234126494
145800.0,285.16873,297.1066,296.31232,298.12012,296.79465,296.49515,719.6178345758929,0.2714478770055501,-746.7626222764478
147600.0,284.38,297.05548,296.25027,298.03464,296.63843,296.4225,719.3883459528461,0.27228798879590527,-746.6171448324366
149400.0,283.52042,296.9923,297.5708,297.91678,297.4132,296.2735,719.9954181940569,0.27417115131148745,-747.4125333252057
151200.0,282.68,296.9968,297.7832,297.85822,298.0073,296.20892,720.4355863703264,0.2755902884471445,-747.9946152150409
153000.0,281.99753,296.79352,297.1262,297.61798,298.01688,295.99924,720.0451876032366,0.27713940109355095,-747.7591277125917
154800.0,281.42,296.56937,297.54532,297.3533,297.39294,295.76465,719.2891910839844,0.2796584317674002,-747.2550342607244
156600.0,280.9741,298.7072,298.10153,298.83313,298.27234,298.09988,723.3484527905273,0.28209181573633485,-751.5576343641608
158400.0,280.69,298.86383,297.98676,299.00162,298.07913,298.31168,723.4625550244141,0.28213059901270837,-751.675614925685
160200.0,280.7094,297.62897,296.85748,297.98843,296.86636,297.06595,720.5219255322266,0.2833839837150067,-748.8603239037274
162000.0,280.74,298.6325,297.77206,298.7593,297.8741,298.0534,722.9025809643556,0.28592472530103963,-751.4950534944595
163800.0,280.32144,298.94412,298.27603,299.07547,298.14474,298.34927,723.6369424511719,0.28832264370296595,-752.4692068214684
165600.0,279.98,298.97583,298.05228,299.1146,298.13712,298.4002,723.666881965332,0.29071091759831375,-752.7379737251633
167400.0,279.94833,299.01678,298.0821,299.21832,298.1923,298.43527,723.7790834667969,0.29308704272672725,-753.0877877394696
169200.0,279.92,299.0587,298.1144,299.3341,298.25406,298.46976,723.8984111767579,0.2954580951082461,-753.4442206875825
171000.0,279.89545,299.08075,298.13452,299.38837,298.18362,298.49103,723.8819153149414,0.2954946142807352,-753.4313767430149
172800.0,279.87,297.7265,296.91736,298.13138,296.73697,297.11884,720.9941367016602,0.2955020158234881,-750.544338284009
174600.0,279.49872,297.6102,296.7876,298.00034,296.57788,296.97708,720.6550719799804,0.2955216130877282,-750.2072332887533
176400.0,279.09,297.54395,296.70877,297.73624,296.5074,296.90866,720.4633089916993,0.29555023020018883,-750.0183320117181
178200.0,279.115,297.52475,296.6755,297.8267,296.53555,296.87085,720.4514641186524,0.2955530727310116,-750.0067713917535
180000.0,279.14,297.51877,296.6162,297.77185,296.61847,296.8568,720.4880927197266,0.29555319935575325,-750.043412655302
181800.0,278.9892,297.46695,296.4242,297.69675,296.58228,296.80722,720.356309260254,0.29555411041453905,-749.9117203017079
183600.0,278.86,297.41754,296.28806,297.6223,296.54843,296.75293,720.2311539868165,0.2955542794302281,-749.7865819298393
185400.0,278.8336,297.38535,296.22098,297.55716,296.5335,296.71384,720.1529185620118,0.29555440496021396,-749.7083590580332
187200.0,278.81,297.35962,296.17938,297.4953,296.51105,296.68246,720.0822493725586,0.2955545302919454,-749.6377024017531
189000.0,278.7274,297.32507,296.11105,297.42624,296.4502,296.6441,719.9662739208985,0.2955546552442393,-749.5217394453224
190800.0,278.61,297.28177,296.02966,297.3498,296.37784,296.59616,719.8259024121095,0.2980955180911208,-749.6354542212216
192600.0,278.32773,298.65836,297.35565,298.53485,297.70566,297.9724,723.0904367016602,0.3008162702677818,-753.1720637284384
194400.0,278.07,298.81323,297.519,298.60837,297.86026,298.56424,723.8013652783203,0.3033879958588853,-754.1401648642088
196200.0,278.13437,298.846,297.56793,298.6371,297.90405,298.1713,723.5546278881836,0.30593867138879566,-754.1484950270632
198000.0,278.41,298.8823,297.6048,298.6491,297.93817,298.2088,723.6387937695313,0.30846740819292495,-754.4855345888237
199800.0,278.77847,298.92978,297.68875,298.69583,297.9948,298.28967,723.7918481396484,0.31096208144078324,-754.8880562837268
201600.0,279.18,298.9935,297.7829,298.84583,298.0593,298.46753,724.051488215332,0.31340085762746883,-755.3915739780789
203400.0,279.59875,299.32657,298.0881,299.4114,298.3556,298.98077,724.9968758251954,0.31404008057435767,-756.4008838826312
205200.0,280.14,297.03775,296.11728,296.98007,296.3418,297.69507,720.4324153794644,0.3142253556014991,-751.8549509396142
207000.0,281.073,297.2122,296.44073,298.11172,296.48752,296.94296,720.2382369370815,0.31479006688135974,-751.7172436252175
208800.0,282.13,297.36078,297.0628,298.15552,296.6017,298.01813,721.3488976182339,0.3161255471811385,-752.9614523363477
210600.0,283.01187,297.4265,298.1619,298.22617,296.6705,297.7409,721.3691323594447,0.31743773079106613,-753.1129054385514
212400.0,283.76,297.45367,298.1805,298.22687,296.71948,297.81003,721.0580665495954,0.31868990729280683,-752.9270572788761
214200.0,284.18564,297.48026,298.17953,298.2343,297.22598,297.3526,721.1133769011578,0.3197576080810599,-753.0891377092638
216000.0,284.34,297.47528,296.7645,298.2163,298.15552,297.7578,721.9503813671876,0.32072547612225094,-754.0229289794127
217800.0,284.26047,297.37344,297.3376,298.1955,296.73508,298.14053,721.1392193066406,0.32174667118453026,-753.3138864250936
219600.0,284.21,297.33832,296.5376,298.20035,298.1453,297.66162,721.7549228588867,0.3227430871824072,-754.0292315771275
221400.0,284.5745,297.425,296.6418,298.20026,298.16916,297.20447,721.4769284008789,0.32313903732132443,-753.7908321330113
223200.0,284.95,297.35767,296.60913,298.17148,297.5282,297.06424,720.8122641186524,0.32341908905817024,-753.1541730244694
225000.0,285.0811,297.341,296.59592,298.15915,297.3164,297.01617,720.593924897461,0.3239769421218671,-752.9916191096477
226800.0,284.99,297.38647,296.61026,298.1399,298.15274,296.99347,721.2629976879883,0.3244768723284583,-753.7106849208342
228600.0,284.65982,297.34476,296.57742,298.10254,297.83762,296.93674,720.9357743603516,0.3250774352917847,-753.4435178895301
230400.0,284.33,297.362,296.5685,298.0953,298.15222,296.8071,721.0900910961914,0.32554758459885175,-753.6448495560766
232200.0,284.07812,297.3988,296.59677,298.10342,297.69336,297.23785,721.094214741211,0.3262764199955119,-753.7218567407622
234000.0,283.82,297.49323,296.65805,298.11227,297.62814,298.10843,721.7950978710938,0.3265607195822234,-754.4511698293162
235800.0,283.49576,297.34213,296.5162,298.0718,297.42188,297.00323,720.646843256836,0.32668077734105355,-753.3149209909413
237600.0,283.17,297.1581,296.31082,298.06558,297.1612,296.65933,720.0338728833008,0.3270787114637211,-752.7417440296729
239400.0,282.9335,297.00974,296.11838,298.07275,296.90546,297.3021,720.2286609448242,0.3272322467366405,-752.9518856184883
241200.0,282.79,296.78268,295.88837,298.056,296.6436,296.15207,718.983710092076,0.32723460268303023,-751.707170360379
