last_cor,act_cor,new_cor,last_nor,act_nor,new_nor,last_sou,act_sou,new_sou,last_wes,act_wes,new_wes,last_eas,act_eas,new_eas
298.15,1.54359769821167,298.15,298.15,1.879167079925537,298.15,298.15,1.5040836334228516,298.15,298.15,1.8696856498718262,298.15,298.15,0.514091968536377,298.15
298.15,1.4961044788360596,298.15,298.15,1.8899524211883545,298.15,298.15,1.3402678966522217,298.15,298.15,1.9854378700256348,298.15,298.15,0.14419293403625488,298.15
298.15,0.9882254600524902,298.15,298.15,1.694218635559082,298.15,298.15,0.8987212181091309,298.15,298.15,1.9780807495117188,298.15,298.15,0.6585180759429932,298.15
298.15,1.395310878753662,298.15,298.15,1.7620196342468262,298.15,298.15,1.3728892803192139,298.15,298.15,1.9987373352050781,298.15,298.15,0.48862266540527344,298.15
298.15,1.5308449268341064,298.15,298.15,1.6909503936767578,298.15,298.15,1.5518364906311035,298.15,298.15,1.9894611835479736,298.15,298.15,0.6030457019805908,298.15
298.15,1.4129467010498047,298.15,298.15,1.9070014953613281,298.15,298.15,1.401489496231079,298.15,298.15,1.9915478229522705,298.15,298.15,0.8118326663970947,298.15
298.15,1.3344018459320068,298.15,298.15,1.8449065685272217,298.15,298.15,1.4371085166931152,298.15,298.15,1.9956974983215332,298.15,298.15,0.19671940803527832,298.15
298.15,1.1443169116973877,298.15,298.15,1.856581211090088,298.15,298.15,1.5519647598266602,298.15,298.15,1.997542381286621,298.15,298.15,0.20627403259277344,298.15
298.15,1.3382091522216797,298.15,298.15,1.7272205352783203,298.15,298.15,1.3924739360809326,298.15,298.15,1.977782964706421,298.15,298.15,0.5046494007110596,298.15
298.15,1.1042380332946777,298.15,298.15,1.7835164070129395,298.15,298.15,1.4767301082611084,298.15,298.15,1.9862236976623535,298.15,298.15,0.19380617141723633,298.15
298.15,0.7733163833618164,298.15,298.15,1.786562442779541,298.15,298.15,1.4999589920043945,298.15,298.15,1.9942586421966553,298.15,298.15,0.47757768630981445,298.15
298.15,1.4600391387939453,298.15,298.15,1.7550935745239258,298.15,298.15,1.3512592315673828,298.15,298.15,1.9695119857788086,298.15,298.15,0.3694949150085449,298.15
298.15,1.3023810386657715,298.15,298.15,1.8339173793792725,298.15,298.15,1.36212158203125,298.15,298.15,1.9928309917449951,298.15,298.15,0.33536720275878906,298.15
298.15,1.3180279731750488,298.15,298.15,1.8030176162719727,298.15,298.15,1.3559246063232422,298.15,298.15,1.9905915260314941,298.15,298.15,0.2690269947052002,298.15
298.15,1.4132676124572754,298.15,298.15,1.9260921478271484,298.15,298.15,1.4852559566497803,298.15,298.15,1.9854817390441895,298.15,298.15,1.1189355850219727,298.15
298.15,1.3626031875610352,298.15,298.15,1.8379831314086914,298.15,298.15,1.2594022750854492,298.15,298.15,1.9936532974243164,298.15,298.15,0.513169527053833,298.15
298.15,1.1991775035858154,298.15,298.15,1.7815437316894531,298.15,298.15,1.2874548435211182,298.15,298.15,1.9974098205566406,298.15,298.15,0.4224369525909424,298.15
298.15,1.508528709411621,298.15,298.15,1.9381811618804932,298.15,298.15,1.5018739700317383,298.15,298.15,1.9869356155395508,298.15,298.15,0.9675087928771973,298.15
298.15,1.746753215789795,298.15,298.15,1.701897382736206,298.15,298.15,1.5824637413024902,298.15,298.15,1.9912006855010986,298.15,298.15,0.9165737628936768,298.15
298.15,1.3001089096069336,298.15,298.15,1.8477063179016113,298.15,298.15,1.48252272605896,298.15,298.15,1.988217830657959,298.15,298.15,0.514500617980957,298.15
298.15,1.4524517059326172,298.15,298.15,1.8348147869110107,298.15,298.15,1.3849925994873047,298.15,298.15,1.9895117282867432,298.15,298.15,0.32868146896362305,298.15
298.15,1.65684175491333,298.15,298.15,1.8496017456054688,298.15,298.15,1.57527494430542,298.15,298.15,1.9915547370910645,298.15,298.15,0.9781899452209473,298.15
298.15,1.444699764251709,298.15,298.15,1.868354320526123,298.15,298.15,1.3642549514770508,298.15,298.15,1.9873476028442383,298.15,298.15,0.3373446464538574,298.15
298.15,1.512519359588623,298.15,298.15,1.6870660781860352,298.15,298.15,1.822962999343872,298.15,298.15,1.9696531295776367,298.15,298.15,0.42634153366088867,298.15
298.15,1.2246313095092773,298.15,298.15,1.8364644050598145,298.15,298.15,1.3252947330474854,298.15,298.15,1.9929523468017578,298.15,298.15,0.949887752532959,298.15
298.15,1.2021050453186035,298.15,298.15,1.6485886573791504,298.15,298.15,1.100858211517334,298.15,298.15,1.9546875953674316,298.15,298.15,0.26764726638793945,298.15
298.15,1.1863107681274414,298.15,298.15,1.6184735298156738,298.15,298.15,1.2357902526855469,298.15,298.15,1.9856586456298828,298.15,298.15,0.6352429389953613,298.15
298.15,1.1531872749328613,298.15,298.15,1.635622501373291,298.15,298.15,1.086472511291504,298.15,298.15,1.9753971099853516,298.15,298.15,0.13565731048583984,298.15
298.15,1.2889187335968018,298.15,298.15,1.9113683700561523,298.15,298.15,1.29056978225708,298.15,298.15,1.993664264678955,298.15,298.15,0.6098823547363281,298.15
298.15,1.3406949043273926,298.15,298.15,1.7175683975219727,298.15,298.15,1.4730992317199707,298.15,298.15,1.9945220947265625,298.15,298.15,0.7555980682373047,298.15
298.15,1.2174129486083984,298.15,298.15,1.8055405616760254,298.15,298.15,0.9489500522613525,298.15,298.15,1.996537685394287,298.15,298.15,0.5487041473388672,298.15
298.15,1.3441052436828613,298.15,298.15,1.7537426948547363,298.15,298.15,1.6160752773284912,298.15,298.15,1.9592113494873047,298.15,298.15,0.05082106590270996,298.15
298.15,1.1564598083496094,298.15,298.15,1.8643338680267334,298.15,298.15,1.0493779182434082,298.15,298.15,1.998070240020752,298.15,298.15,-0.04880249500274658,298.10119750499723
298.15,1.2066607475280762,298.15,298.15,1.802137851715088,298.15,298.15,1.3504953384399414,298.15,298.15,1.9918720722198486,298.15,298.10119750499723,0.9444046020507812,298.15
298.15,1.4354619979858398,298.15,298.15,1.746466875076294,298.15,298.15,1.2323732376098633,298.15,298.15,1.9516868591308594,298.15,298.15,0.8554039001464844,298.15
298.15,1.3850574493408203,298.15,298.15,1.7774758338928223,298.15,298.15,1.3574213981628418,298.15,298.15,1.9903206825256348,298.15,298.15,0.4212348461151123,298.15
298.15,1.3984239101409912,298.15,298.15,1.7442626953125,298.15,298.15,1.6377604007720947,298.15,298.15,1.983046054840088,298.15,298.15,0.9027631282806396,298.15
298.15,1.369948387145996,298.15,298.15,1.8623504638671875,298.15,298.15,1.2577619552612305,298.15,298.15,1.9864223003387451,298.15,298.15,0.3178236484527588,298.15
298.15,1.1255073547363281,298.15,298.15,1.8531014919281006,298.15,298.15,1.5666699409484863,298.15,298.15,1.9819579124450684,298.15,298.15,0.5323832035064697,298.15
298.15,1.4387810230255127,298.15,298.15,1.9270062446594238,298.15,298.15,0.9691619873046875,298.15,298.15,1.9965085983276367,298.15,298.15,0.5718183517456055,298.15
298.15,1.1462323665618896,298.15,298.15,1.8042731285095215,298.15,298.15,1.558413028717041,298.15,298.15,1.9920594692230225,298.15,298.15,0.48925018310546875,298.15
298.15,1.5648579597473145,298.15,298.15,1.8125381469726562,298.15,298.15,1.109205722808838,298.15,298.15,1.9906353950500488,298.15,298.15,0.32390904426574707,298.15
298.15,1.469064712524414,298.15,298.15,1.952040433883667,298.15,298.15,1.355562448501587,298.15,298.15,1.9895210266113281,298.15,298.15,0.8988022804260254,298.15
298.15,1.3994717597961426,298.15,298.15,1.8385090827941895,298.15,298.15,1.4310801029205322,298.15,298.15,1.988408088684082,298.15,298.15,0.35266828536987305,298.15
298.15,1.2110414505004883,298.15,298.15,1.857703685760498,298.15,298.15,1.3800220489501953,298.15,298.15,1.9795222282409668,298.15,298.15,0.8632521629333496,298.15
298.15,1.5678105354309082,298.15,298.15,1.8717074394226074,298.15,298.15,1.518812656402588,298.15,298.15,1.9854869842529297,298.15,298.15,0.21296167373657227,298.15
298.15,1.2721331119537354,298.15,298.15,1.8375260829925537,298.15,298.15,1.2601003646850586,298.15,298.15,1.9930379390716553,298.15,298.15,0.9612863063812256,298.15
298.15,1.466759443283081,298.15,298.15,1.8133602142333984,298.15,298.15,1.1301465034484863,298.15,298.15,1.9723176956176758,298.15,298.15,0.588308572769165,298.15
298.15,1.5275192260742188,298.15,298.15,1.8139195442199707,298.15,298.15,1.0703010559082031,298.15,298.15,1.9391605854034424,298.15,298.15,0.6282505989074707,298.15
298.15,1.237506628036499,298.15,298.15,1.6774051189422607,298.15,298.15,1.3103442192077637,298.15,298.15,1.9854340553283691,298.15,298.15,0.7242085933685303,298.15
298.15,1.4603326320648193,298.15,298.15,1.7698888778686523,298.15,298.15,1.4011740684509277,298.15,298.15,1.9185070991516113,298.15,298.15,0.7422232627868652,298.15
298.15,1.2586610317230225,298.15,298.15,1.717451810836792,298.15,298.15,1.350844144821167,298.15,298.15,1.98876953125,298.15,298.15,0.7124834060668945,298.15
298.15,1.4413838386535645,298.15,298.15,1.9295034408569336,298.15,298.15,1.5727190971374512,298.15,298.15,1.9980695247650146,298.15,298.15,0.5904765129089355,298.15
298.15,1.3962676525115967,298.15,298.15,1.2993519306182861,298.15,298.15,1.183664321899414,298.15,298.15,1.9960355758666992,298.15,298.15,0.5302224159240723,298.15
298.15,1.5795388221740723,298.15,298.15,1.91251540184021,298.15,298.15,1.0144329071044922,298.15,298.15,1.9760136604309082,298.15,298.15,0.25516510009765625,298.15
298.15,1.1290085315704346,298.15,298.15,1.8563776016235352,298.15,298.15,1.5054993629455566,298.15,298.15,1.9614601135253906,298.15,298.15,0.23205256462097168,298.15
298.15,1.5005378723144531,298.15,298.15,1.8412940502166748,298.15,298.15,0.8940210342407227,298.15,298.15,1.989509105682373,298.15,298.15,0.594524621963501,298.15
298.15,1.53387451171875,298.15,298.15,1.8715124130249023,298.15,298.15,1.4787976741790771,298.15,298.15,1.9969627857208252,298.15,298.15,0.5301485061645508,298.15
298.15,1.234044075012207,298.15,298.15,1.7891240119934082,298.15,298.15,1.185556173324585,298.15,298.15,1.9821252822875977,298.15,298.15,0.6298174858093262,298.15
298.15,1.567723274230957,298.15,298.15,1.8444452285766602,298.15,298.15,1.7192316055297852,298.15,298.15,1.948267936706543,298.15,298.15,0.3039052486419678,298.15
298.15,1.6576054096221924,298.15,298.15,1.9326107501983643,298.15,298.15,1.547837257385254,298.15,298.15,1.97395658493042,298.15,298.15,1.1906044483184814,298.15
298.15,1.5729155540466309,298.15,298.15,1.7071919441223145,298.15,298.15,1.533799409866333,298.15,298.15,1.981459617614746,298.15,298.15,0.4302189350128174,298.15
298.15,1.563094139099121,298.15,298.15,1.8951916694641113,298.15,298.15,1.5505061149597168,298.15,298.15,1.9949374198913574,298.15,298.15,0.5688190460205078,298.15
298.15,1.51686429977417,298.15,298.15,1.8661680221557617,298.15,298.15,1.2455596923828125,298.15,298.15,1.9923553466796875,298.15,298.15,0.4638030529022217,298.15
298.15,1.6052906513214111,298.15,298.15,1.9100735187530518,298.15,298.15,1.1395211219787598,298.15,298.15,1.988727331161499,298.15,298.15,0.7085433006286621,298.15
298.15,1.3405895233154297,298.15,298.15,1.8812451362609863,298.15,298.15,1.5037784576416016,298.15,298.15,1.9904780387878418,298.15,298.15,0.3670923709869385,298.15
298.15,1.55513334274292,298.15,298.15,1.8396258354187012,298.15,298.15,1.3646795749664307,298.15,298.15,1.963541030883789,298.15,298.15,0.7605643272399902,298.15
298.15,1.4528217315673828,298.15,298.15,1.8456485271453857,298.15,298.15,1.2320220470428467,298.15,298.15,1.9477181434631348,298.15,298.15,0.6270759105682373,298.15
298.15,1.5534594058990479,298.15,298.15,1.7315850257873535,298.15,298.15,1.4494106769561768,298.15,298.15,1.9892792701721191,298.15,298.15,0.5863215923309326,298.15
298.15,1.4845926761627197,298.15,298.15,1.850449562072754,298.15,298.15,1.5888864994049072,298.15,298.15,1.9920458793640137,298.15,298.15,0.31174683570861816,298.15
298.15,1.4412686824798584,298.15,298.15,1.9555573463439941,298.15,298.15,1.6152379512786865,298.15,298.15,1.9935965538024902,298.15,298.15,0.9839553833007812,298.15
298.15,1.63535475730896,298.15,298.15,1.9338769912719727,298.15,298.15,1.471735954284668,298.15,298.15,1.9920918941497803,298.15,298.15,0.7012395858764648,298.15
298.15,1.4703624248504639,298.15,298.15,1.949601173400879,298.15,298.15,1.58925199508667,298.15,298.15,1.9678776264190674,298.15,298.15,1.001176357269287,298.15
298.15,1.6179449558258057,298.15,298.15,1.708970069885254,298.15,298.15,1.231752872467041,298.15,298.15,1.995683193206787,298.15,298.15,-0.10623288154602051,298.04376711845396
298.15,1.4573261737823486,298.15,298.15,1.7379162311553955,298.15,298.15,1.415853500366211,298.15,298.15,1.982130765914917,298.15,298.04376711845396,0.4150972366333008,298.15
298.15,1.545318603515625,298.15,298.15,1.7840662002563477,298.15,298.15,1.215599775314331,298.15,298.15,1.9912505149841309,298.15,298.15,0.5722696781158447,298.15
298.15,1.484034776687622,298.15,298.15,1.8043909072875977,298.15,298.15,1.226802110671997,298.15,298.15,1.9665181636810303,298.15,298.15,0.574242115020752,298.15
298.15,1.5363695621490479,298.15,298.15,1.7757744789123535,298.15,298.15,1.2660889625549316,298.15,298.15,1.9951987266540527,298.15,298.15,0.35740065574645996,298.15
298.15,1.481565237045288,298.15,298.15,1.943425178527832,298.15,298.15,1.2866191864013672,298.15,298.15,1.9597764015197754,298.15,298.15,0.5481438636779785,298.15
298.15,1.5764331817626953,298.15,298.15,1.9142351150512695,298.15,298.15,1.2690417766571045,298.15,298.15,1.9909048080444336,298.15,298.15,0.4927821159362793,298.15
298.15,1.1973881721496582,298.15,298.15,1.895073413848877,298.15,298.15,1.5057988166809082,298.15,298.15,1.9912891387939453,298.15,298.15,0.25049257278442383,298.15
298.15,1.5306501388549805,298.15,298.15,1.7140672206878662,298.15,298.15,1.0052247047424316,298.15,298.15,1.987992763519287,298.15,298.15,0.4008972644805908,298.15
298.15,1.4314870834350586,298.15,298.15,1.8594367504119873,298.15,298.15,1.2032313346862793,298.15,298.15,1.9767107963562012,298.15,298.15,0.3925771713256836,298.15
298.15,1.3022785186767578,298.15,298.15,1.8760709762573242,298.15,298.15,1.3907194137573242,298.15,298.15,1.9886202812194824,298.15,298.15,0.10214829444885254,298.15
298.15,1.3198871612548828,298.15,298.15,1.9437575340270996,298.15,298.15,1.4634931087493896,298.15,298.15,1.9940249919891357,298.15,298.15,0.42604827880859375,298.15
298.15,1.4893066883087158,298.15,298.15,1.6732032299041748,298.15,298.15,1.3326809406280518,298.15,298.15,1.9753682613372803,298.15,298.15,0.26825499534606934,298.15
298.15,1.1416442394256592,298.15,298.15,1.825181007385254,298.15,298.15,1.0000410079956055,298.15,298.15,1.9926679134368896,298.15,298.15,0.18785929679870605,298.15
298.15,1.4014568328857422,298.15,298.15,1.776975154876709,298.15,298.15,1.4198267459869385,298.15,298.15,1.9965662956237793,298.15,298.15,0.6022229194641113,298.15
298.15,1.625281572341919,298.15,298.15,1.7699508666992188,298.15,298.15,1.374983787536621,298.15,298.15,1.9768729209899902,298.15,298.15,0.24688005447387695,298.15
298.15,1.212355136871338,298.15,298.15,1.8265409469604492,298.15,298.15,1.4036569595336914,298.15,298.15,1.9927916526794434,298.15,298.15,0.10598325729370117,298.15
298.15,1.5550081729888916,298.15,298.15,1.9570550918579102,298.15,298.15,1.454627513885498,298.15,298.15,1.9720025062561035,298.15,298.15,0.31988954544067383,298.15
298.15,1.5685234069824219,298.15,298.15,1.7578239440917969,298.15,298.15,1.5492949485778809,298.15,298.15,1.9785213470458984,298.15,298.15,0.45472097396850586,298.15
298.15,1.5417404174804688,298.15,298.15,1.8068554401397705,298.15,298.15,1.4160618782043457,298.15,298.15,1.9603381156921387,298.15,298.15,0.45801568031311035,298.15
298.15,1.5529634952545166,298.15,298.15,1.8276517391204834,298.15,298.15,1.3457155227661133,298.15,298.15,1.9931697845458984,298.15,298.15,0.4263157844543457,298.15
298.15,1.265967845916748,298.15,298.15,1.3539259433746338,298.15,298.15,1.1228406429290771,298.15,298.15,1.9908618927001953,298.15,298.15,0.0369563102722168,298.15
298.15,1.5890331268310547,298.15,298.15,1.940485954284668,298.15,298.15,1.4662072658538818,298.15,298.15,1.9589347839355469,298.15,298.15,0.5471413135528564,298.15
298.15,1.2192082405090332,298.15,298.15,1.929368257522583,298.15,298.15,1.2229022979736328,298.15,298.15,1.9326109886169434,298.15,298.15,0.26371049880981445,298.15
298.15,1.4438350200653076,298.15,298.15,1.851243495941162,298.15,298.15,1.4389052391052246,298.15,298.15,1.9768948554992676,298.15,298.15,0.37952351570129395,298.15
298.15,1.4314069747924805,298.15,298.15,1.9163448810577393,298.15,298.15,1.1644480228424072,298.15,298.15,1.9433519840240479,298.15,298.15,0.3277909755706787,298.15
298.15,1.5603229999542236,298.15,298.15,1.8432822227478027,298.15,298.15,1.3409194946289062,298.15,298.15,1.9934577941894531,298.15,298.15,0.3465132713317871,298.15
298.15,1.5044264793395996,298.15,298.15,1.9643325805664062,298.15,298.15,1.3957509994506836,298.15,298.15,1.9904067516326904,298.15,298.15,0.7310807704925537,298.15
298.15,1.6607537269592285,298.15,298.15,1.8830835819244385,298.15,298.15,1.5187079906463623,298.15,298.15,1.9912045001983643,298.15,298.15,0.4596691131591797,298.15
298.15,1.5794565677642822,298.15,298.15,1.6961300373077393,298.15,298.15,1.537757396697998,298.15,298.15,1.9470558166503906,298.15,298.15,0.9961967468261719,298.15
298.15,1.518155574798584,298.15,298.15,1.9222540855407715,298.15,298.15,1.360114574432373,298.15,298.15,1.9940786361694336,298.15,298.15,0.6378083229064941,298.15
298.15,1.3669781684875488,298.15,298.15,1.9387922286987305,298.15,298.15,1.446249008178711,298.15,298.15,1.978184461593628,298.15,298.15,0.5327706336975098,298.15
298.15,1.6754858493804932,298.15,298.15,1.8847177028656006,298.15,298.15,1.492800235748291,298.15,298.15,1.980921745300293,298.15,298.15,0.36311960220336914,298.15
298.15,1.4458036422729492,298.15,298.15,1.846665382385254,298.15,298.15,1.2077240943908691,298.15,298.15,1.9909467697143555,298.15,298.15,0.14940309524536133,298.15
298.15,1.5410263538360596,298.15,298.15,1.773447036743164,298.15,298.15,1.6114559173583984,298.15,298.15,1.9850592613220215,298.15,298.15,0.2199254035949707,298.15
298.15,1.4304893016815186,298.15,298.15,1.8721978664398193,298.15,298.15,1.5728201866149902,298.15,298.15,1.9913349151611328,298.15,298.15,-0.20671749114990234,297.9432825088501
298.15,1.4914226531982422,298.15,298.15,1.8219764232635498,298.15,298.15,1.3855865001678467,298.15,298.15,1.9653816223144531,298.15,297.9432825088501,0.37372422218322754,298.15
298.15,1.3440215587615967,298.15,298.15,1.8729095458984375,298.15,298.15,1.1089224815368652,298.15,298.15,1.9923319816589355,298.15,298.15,0.631495475769043,298.15
298.15,1.7311837673187256,298.15,298.15,1.7402429580688477,298.15,298.15,1.180020809173584,298.15,298.15,1.9966506958007812,298.15,298.15,0.408916711807251,298.15
298.15,1.6649112701416016,298.15,298.15,1.921400785446167,298.15,298.15,1.2582905292510986,298.15,298.15,1.9752955436706543,298.15,298.15,0.29793763160705566,298.15
298.15,1.64487886428833,298.15,298.15,1.9773178100585938,298.15,298.15,1.4753873348236084,298.15,298.15,1.9810240268707275,298.15,298.15,0.8247783184051514,298.15
298.15,1.617386817932129,298.15,298.15,1.6551475524902344,298.15,298.15,1.3868043422698975,298.15,298.15,1.9946777820587158,298.15,298.15,0.5320649147033691,298.15
298.15,1.5133285522460938,298.15,298.15,1.8845369815826416,298.15,298.15,1.2692937850952148,298.15,298.15,1.9729423522949219,298.15,298.15,0.22401833534240723,298.15
298.15,1.6935133934020996,298.15,298.15,1.9101905822753906,298.15,298.15,0.904707670211792,298.15,298.15,1.957366943359375,298.15,298.15,0.6829254627227783,298.15
298.15,1.5557377338409424,298.15,298.15,1.938249111175537,298.15,298.15,1.4311332702636719,298.15,298.15,1.9939477443695068,298.15,298.15,0.5556671619415283,298.15
298.15,1.6422910690307617,298.15,298.15,1.9186127185821533,298.15,298.15,1.4851033687591553,298.15,298.15,1.9979314804077148,298.15,298.15,0.6240048408508301,298.15
298.15,1.5186467170715332,298.15,298.15,1.9689865112304688,298.15,298.15,1.62955641746521,298.15,298.15,1.9823079109191895,298.15,298.15,0.7373838424682617,298.15
298.15,1.4733598232269287,298.15,298.15,1.826209545135498,298.15,298.15,1.425279140472412,298.15,298.15,1.964101791381836,298.15,298.15,0.4093468189239502,298.15
298.15,1.5646085739135742,298.15,298.15,1.7752344608306885,298.15,298.15,0.5470595359802246,298.15,298.15,1.9885964393615723,298.15,298.15,0.49118924140930176,298.15
298.15,1.5121610164642334,298.15,298.15,1.8344831466674805,298.15,298.15,1.1912989616394043,298.15,298.15,1.9833848476409912,298.15,298.15,0.03334522247314453,298.15
298.15,1.516939640045166,298.15,298.15,1.6441230773925781,298.15,298.15,1.4168553352355957,298.15,298.15,1.953115701675415,298.15,298.15,0.5847053527832031,298.15
298.15,1.535264492034912,298.15,298.15,1.8230948448181152,298.15,298.15,1.3710498809814453,298.15,298.15,1.9437189102172852,298.15,298.15,0.2427353858947754,298.15
298.15,1.5851826667785645,298.15,298.15,1.8484206199645996,298.15,298.15,1.5135021209716797,298.15,298.15,1.9859962463378906,298.15,298.15,0.5513124465942383,298.15
298.15,1.7654986381530762,298.15,298.15,1.9059398174285889,298.15,298.15,1.2920506000518799,298.15,298.15,1.978797435760498,298.15,298.15,0.69342041015625,298.15
298.15,1.4591879844665527,298.15,298.15,1.9522528648376465,298.15,298.15,1.238727331161499,298.15,298.15,1.7211759090423584,298.15,298.15,0.4407930374145508,298.15
298.15,1.768078327178955,298.15,298.15,1.9278075695037842,298.15,298.15,1.3669912815093994,298.15,298.15,1.9659092426300049,298.15,298.15,0.028692960739135742,298.15
298.15,1.5030357837677002,298.15,298.15,1.8941349983215332,298.15,298.15,1.1735625267028809,298.15,298.15,1.9885010719299316,298.15,298.15,0.05444741249084473,298.15
298.15,1.6203711032867432,298.15,298.15,1.960981845855713,298.15,298.15,1.0125856399536133,298.15,298.15,1.990692377090454,298.15,298.15,0.39698314666748047,298.15
298.15,1.3941004276275635,298.15,298.15,1.9121522903442383,298.15,298.15,1.4848287105560303,298.15,298.15,1.9388022422790527,298.15,298.15,0.21624231338500977,298.15
298.15,1.3754372596740723,298.15,298.15,1.8597393035888672,298.15,298.15,1.1570158004760742,298.15,298.15,1.9904098510742188,298.15,298.15,0.4986112117767334,298.15
298.15,1.6966469287872314,298.15,298.15,1.6102659702301025,298.15,298.15,1.1097288131713867,298.15,298.15,1.9840645790100098,298.15,298.15,0.06542205810546875,298.15
298.15,1.5807511806488037,298.15,298.15,1.663975715637207,298.15,298.15,1.2867927551269531,298.15,298.15,1.9678385257720947,298.15,298.15,0.12061953544616699,298.15
298.15,1.547595500946045,298.15,298.15,1.7635703086853027,298.15,298.15,1.2161283493041992,298.15,298.15,1.9345378875732422,298.15,298.15,0.3718116283416748,298.15
298.15,1.4412000179290771,298.15,298.15,1.950749397277832,298.15,298.15,1.6394271850585938,298.15,298.15,1.998565912246704,298.15,298.15,0.23715686798095703,298.15
298.15,1.4768857955932617,298.15,298.15,1.8879814147949219,298.15,298.15,1.0421223640441895,298.15,298.15,1.9970121383666992,298.15,298.15,0.10784769058227539,298.15
298.15,1.7204129695892334,298.15,298.15,1.9508872032165527,298.15,298.15,1.330801010131836,298.15,298.15,1.9363598823547363,298.15,298.15,0.5628335475921631,298.15
298.15,1.71103835105896,298.15,298.15,1.9717273712158203,298.15,298.15,1.4122734069824219,298.15,298.15,1.9759650230407715,298.15,298.15,0.22134828567504883,298.15
298.15,1.5652170181274414,298.15,298.15,1.9018077850341797,298.15,298.15,1.463242530822754,298.15,298.15,1.9629013538360596,298.15,298.15,-0.11665868759155273,298.0333413124084
298.15,1.5207347869873047,298.15,298.15,1.8902087211608887,298.15,298.15,1.2199208736419678,298.15,298.15,1.9761147499084473,298.15,298.0333413124084,0.2293839454650879,298.15
298.15,1.4048707485198975,298.15,298.15,1.7856183052062988,298.15,298.15,1.3283190727233887,298.15,298.15,1.900383472442627,298.15,298.15,0.4513587951660156,298.15
298.15,1.355703592300415,298.15,298.15,1.8990554809570312,298.15,298.15,1.4062166213989258,298.15,298.15,1.9657793045043945,298.15,298.15,0.39154672622680664,298.15
298.15,1.6615653038024902,298.15,298.15,1.8680431842803955,298.15,298.15,0.7691335678100586,298.15,298.15,1.9954800605773926,298.15,298.15,-0.026367783546447754,298.12363221645353
298.15,1.600914478302002,298.15,298.15,1.8828997611999512,298.15,298.15,1.5522160530090332,298.15,298.15,1.9904670715332031,298.15,298.12363221645353,0.22773313522338867,298.15
298.15,1.6041574478149414,298.15,298.15,1.9013671875,298.15,298.15,1.0638678073883057,298.15,298.15,1.978736400604248,298.15,298.15,0.29321813583374023,298.15
298.15,1.6102066040039062,298.15,298.15,1.813258171081543,298.15,298.15,1.4964804649353027,298.15,298.15,1.988631248474121,298.15,298.15,0.5587809085845947,298.15
298.15,1.7711889743804932,298.15,298.15,1.9140963554382324,298.15,298.15,1.065962553024292,298.15,298.15,1.9924874305725098,298.15,298.15,-0.07044792175292969,298.07955207824705
298.15,1.6783270835876465,298.15,298.15,1.9235758781433105,298.15,298.15,0.9726450443267822,298.15,298.15,1.9901995658874512,298.15,298.07955207824705,0.7888185977935791,298.15
298.15,1.5924086570739746,298.15,298.15,1.7114503383636475,298.15,298.15,1.2382125854492188,298.15,298.15,1.9190025329589844,298.15,298.15,0.2679283618927002,298.15
298.15,1.5002150535583496,298.15,298.15,1.682697057723999,298.15,298.15,1.4511768817901611,298.15,298.15,1.9881751537322998,298.15,298.15,0.18762803077697754,298.15
298.15,1.2072889804840088,298.15,298.15,1.7999918460845947,298.15,298.15,1.276094913482666,298.15,298.15,1.993497371673584,298.15,298.15,0.13876795768737793,298.15
298.15,1.5877494812011719,298.15,298.15,1.2348637580871582,298.15,298.15,0.8643419742584229,298.15,298.15,1.9923217296600342,298.15,298.15,0.2971780300140381,298.15
298.15,1.6487607955932617,298.15,298.15,1.8965928554534912,298.15,298.15,1.1529881954193115,298.15,298.15,1.9568443298339844,298.15,298.15,0.19332456588745117,298.15
298.15,1.6265575885772705,298.15,298.15,1.926511287689209,298.15,298.15,1.1721062660217285,298.15,298.15,1.9759910106658936,298.15,298.15,0.47377586364746094,298.15
298.15,1.8198819160461426,298.15,298.15,1.8967764377593994,298.15,298.15,1.445331335067749,298.15,298.15,1.9913172721862793,298.15,298.15,0.6095590591430664,298.15
298.15,1.6621932983398438,298.15,298.15,1.8199336528778076,298.15,298.15,1.3023319244384766,298.15,298.15,1.97641921043396,298.15,298.15,0.3600749969482422,298.15
298.15,1.7230708599090576,298.15,298.15,1.9869298934936523,298.15,298.15,1.5260601043701172,298.15,298.15,1.986447811126709,298.15,298.15,0.8374085426330566,298.15
298.15,1.80549955368042,298.15,298.15,1.9018564224243164,298.15,298.15,1.0215272903442383,298.15,298.15,1.995898723602295,298.15,298.15,0.2879331111907959,298.15
298.15,1.8804512023925781,298.15,298.15,1.7388479709625244,298.15,298.15,1.3779983520507812,298.15,298.15,1.943427562713623,298.15,298.15,0.15740704536437988,298.15
298.15,1.668499231338501,298.15,298.15,1.9887909889221191,298.15,298.15,1.1748552322387695,298.15,298.15,1.977144718170166,298.15,298.15,0.4116382598876953,298.15
298.15,1.8055944442749023,298.15,298.15,1.8663394451141357,298.15,298.15,1.2458975315093994,298.15,298.15,1.9668006896972656,298.15,298.15,0.47757673263549805,298.15
298.15,1.7283940315246582,298.15,298.15,1.9300055503845215,298.15,298.15,1.5579023361206055,298.15,298.15,1.9717698097229004,298.15,298.15,0.6352121829986572,298.15
298.15,1.7224299907684326,298.15,298.15,1.9439923763275146,298.15,298.15,1.4811005592346191,298.15,298.15,1.9915616512298584,298.15,298.15,0.7671694755554199,298.15
