last_cor,act_cor,new_cor,last_nor,act_nor,new_nor,last_sou,act_sou,new_sou
291.15,-0.5980634689331055,291.15,291.15,1.445812702178955,291.15,301.15,1.9094748497009277,301.15
291.15,-0.1055450439453125,291.15,291.15,1.5001134872436523,291.15,301.15,1.8574378490447998,301.15
291.15,-1.0988715887069702,291.15,291.15,0.6195836067199707,291.15,301.15,1.8028583526611328,301.15
291.15,-1.4243165254592896,291.15,291.15,1.4635696411132812,291.15,301.15,1.9654850959777832,301.15
291.15,-0.5981683731079102,291.15,291.15,1.5100526809692383,291.15,301.15,1.9253652095794678,301.15
291.15,-0.024914026260375977,291.15,291.15,1.2260730266571045,291.15,301.15,1.9244248867034912,301.15
291.15,-0.6010279655456543,291.15,291.15,0.5398130416870117,291.15,301.15,1.8879599571228027,301.15
291.15,0.3575472831726074,291.15,291.15,1.4738507270812988,291.15,301.15,1.6807713508605957,301.15
291.15,-0.6940829753875732,291.15,291.15,0.863455057144165,291.15,301.15,1.8404326438903809,301.15
291.15,0.13390660285949707,291.15,291.15,0.9524111747741699,291.15,301.15,1.8315715789794922,301.15
291.15,-1.378786563873291,291.15,291.15,1.6499052047729492,291.15,301.15,1.1181297302246094,301.15
291.15,-1.231603980064392,291.15,291.15,1.3450517654418945,291.15,301.15,1.7027392387390137,301.15
291.15,-0.592780590057373,291.15,291.15,1.7289385795593262,291.15,301.15,1.715808629989624,301.15
291.15,-1.1389280557632446,291.15,291.15,1.671149730682373,291.15,301.15,1.5647234916687012,301.15
291.15,-0.9424710273742676,291.15,291.15,-0.5436708927154541,291.15,301.15,1.866701364517212,301.15
291.15,-1.1976902484893799,291.15,291.15,1.3882687091827393,291.15,301.15,1.5994300842285156,301.15
291.15,-1.2413687705993652,291.15,291.15,0.7717239856719971,291.15,301.15,1.420938491821289,301.15
291.15,-1.177617073059082,291.15,291.15,1.0205202102661133,291.15,301.15,1.6220355033874512,301.15
291.15,-0.8204567432403564,291.15,291.15,1.7315354347229004,291.15,301.15,1.659872055053711,301.15
291.15,-1.0994045734405518,291.15,291.15,1.4535915851593018,291.15,301.15,1.843559980392456,301.15
291.15,-1.8641602993011475,291.15,291.15,1.8482251167297363,291.15,301.15,1.7246837615966797,301.15
291.15,-1.8619529008865356,291.15,291.15,1.0500521659851074,291.15,301.15,1.8275818824768066,301.15
291.15,-0.9960578680038452,291.15,291.15,1.4440534114837646,291.15,301.15,1.2541179656982422,301.15
291.15,-1.8849332332611084,291.15,291.15,0.9037506580352783,291.15,301.15,1.753657579421997,301.15
291.15,-1.4344322681427002,291.15,291.15,1.7282910346984863,291.15,301.15,1.7135071754455566,301.15
291.15,-0.9864227771759033,291.15,291.15,1.8982882499694824,291.15,301.15,1.3463139533996582,301.15
291.15,-1.168736219406128,291.15,291.15,1.1864819526672363,291.15,301.15,1.2741892337799072,301.15
291.15,-1.3040571212768555,291.15,291.15,1.829193115234375,291.15,301.15,1.9372687339782715,301.15
291.15,-1.6060302257537842,291.15,291.15,1.2111611366271973,291.15,301.15,1.8275368213653564,301.15
291.15,-1.603268027305603,291.15,291.15,1.9512779712677002,291.15,301.15,1.932661771774292,301.15
291.15,-1.6665680408477783,291.15,291.15,1.9380319118499756,291.15,301.15,1.7993841171264648,301.15
291.15,-1.3645775318145752,291.15,291.15,1.8414349555969238,291.15,301.15,1.5683629512786865,301.15
291.15,-1.041327714920044,291.15,291.15,1.733403205871582,291.15,301.15,1.849463701248169,301.15
291.15,-1.082007884979248,291.15,291.15,1.523097038269043,291.15,301.15,1.9423434734344482,301.15
291.15,-0.18256640434265137,291.15,291.15,1.1479334831237793,291.15,301.15,1.5762076377868652,301.15
291.15,-0.48756468296051025,291.15,291.15,1.556955337524414,291.15,301.15,1.8907320499420166,301.15
291.15,-1.5867440700531006,291.15,291.15,1.5983848571777344,291.15,301.15,1.7409393787384033,301.15
291.15,-1.5382070541381836,291.15,291.15,1.714172601699829,291.15,301.15,1.9734306335449219,301.15
291.15,-1.7007582187652588,291.15,291.15,1.9254136085510254,291.15,301.15,1.924919605255127,301.15
291.15,-1.8131940364837646,291.15,291.15,1.6074557304382324,291.15,301.15,1.8916702270507812,301.15
291.15,-1.6690802574157715,291.15,291.15,1.5823464393615723,291.15,301.15,1.8965544700622559,301.15
291.15,-0.673518180847168,291.15,291.15,1.232013463973999,291.15,301.15,1.346318244934082,301.15
291.15,-0.6959037780761719,291.15,291.15,1.5375289916992188,291.15,301.15,1.831223964691162,301.15
291.15,-1.4945886135101318,291.15,291.15,1.6892220973968506,291.15,301.15,1.760368824005127,301.15
291.15,-1.5025299787521362,291.15,291.15,1.5443098545074463,291.15,301.15,1.781381368637085,301.15
291.15,-1.4766805171966553,291.15,291.15,1.5555815696716309,291.15,301.15,1.9626176357269287,301.15
291.15,-1.0732712745666504,291.15,291.15,1.358069896697998,291.15,301.15,1.8237347602844238,301.15
291.15,-1.568817377090454,291.15,291.15,1.745948314666748,291.15,301.15,1.829780101776123,301.15
291.15,-0.5870745182037354,291.15,291.15,1.3503761291503906,291.15,301.15,1.9109163284301758,301.15
291.15,-1.2294374704360962,291.15,291.15,1.0746405124664307,291.15,301.15,1.9375429153442383,301.15
291.15,-0.8617095947265625,291.15,291.15,1.3522493839263916,291.15,301.15,1.4458563327789307,301.15
291.15,-0.8815598487854004,291.15,291.15,1.488903284072876,291.15,301.15,1.9438667297363281,301.15
291.15,0.023891210556030273,291.15,291.15,1.7551460266113281,291.15,301.15,1.0160818099975586,301.15
291.15,-1.6462706327438354,291.15,291.15,1.422532081604004,291.15,301.15,1.745082139968872,301.15
291.15,-0.8940200805664062,291.15,291.15,1.3933696746826172,291.15,301.15,1.8137588500976562,301.15
291.15,-0.8301509618759155,291.15,291.15,1.4265317916870117,291.15,301.15,1.8081836700439453,301.15
291.15,-0.5702228546142578,291.15,291.15,1.1725897789001465,291.15,301.15,1.9204668998718262,301.15
291.15,-0.760356068611145,291.15,291.15,1.464062213897705,291.15,301.15,1.6666479110717773,301.15
291.15,-0.7782762050628662,291.15,291.15,0.36281299591064453,291.15,301.15,1.894517183303833,301.15
291.15,-1.3654100894927979,291.15,291.15,1.4178314208984375,291.15,301.15,1.8252227306365967,301.15
291.15,-0.5848791599273682,291.15,291.15,0.1420001983642578,291.15,301.15,1.7009296417236328,301.15
291.15,-1.5512418746948242,291.15,291.15,1.3296031951904297,291.15,301.15,1.6284971237182617,301.15
291.15,-1.687218189239502,291.15,291.15,1.2726149559020996,291.15,301.15,1.7945277690887451,301.15
291.15,-1.3769619464874268,291.15,291.15,1.5532021522521973,291.15,301.15,1.810978889465332,301.15
291.15,-1.1140111684799194,291.15,291.15,0.5724320411682129,291.15,301.15,1.7304739952087402,301.15
291.15,-1.1928125619888306,291.15,291.15,1.651780366897583,291.15,301.15,1.881910800933838,301.15
291.15,-1.5621060132980347,291.15,291.15,0.6982738971710205,291.15,301.15,1.9668002128601074,301.15
291.15,-1.3392506837844849,291.15,291.15,1.6696572303771973,291.15,301.15,1.9421186447143555,301.15
291.15,-1.4493000507354736,291.15,291.15,0.839116096496582,291.15,301.15,1.9628057479858398,301.15
291.15,-1.6937286853790283,291.15,291.15,1.5635547637939453,291.15,301.15,1.8160510063171387,301.15
291.15,-0.6323989629745483,291.15,291.15,1.9195404052734375,291.15,301.15,1.6205191612243652,301.15
291.15,-1.4683668613433838,291.15,291.15,1.7743911743164062,291.15,301.15,1.655285120010376,301.15
291.15,-0.9956855773925781,291.15,291.15,1.931422233581543,291.15,301.15,1.9632375240325928,301.15
291.15,-1.3898342847824097,291.15,291.15,-0.011973023414611816,291.15,301.15,1.9439597129821777,301.15
291.15,-1.2538880109786987,291.15,291.15,0.7536344528198242,291.15,301.15,1.787705898284912,301.15
291.15,-1.4170753955841064,291.15,291.15,1.6465802192687988,291.15,301.15,1.931227684020996,301.15
291.15,-1.6787769794464111,291.15,291.15,1.799304485321045,291.15,301.15,1.56095552444458,301.15
291.15,-1.8464254140853882,291.15,291.15,1.9074344635009766,291.15,301.15,1.9337399005889893,301.15
291.15,-0.6034647226333618,291.15,291.15,1.625938892364502,291.15,301.15,1.9443974494934082,301.15
291.15,-0.34148669242858887,291.15,291.15,1.3839802742004395,291.15,301.15,1.9390945434570312,301.15
291.15,-1.8867640495300293,291.15,291.15,1.2779335975646973,291.15,301.15,1.9551637172698975,301.15
291.15,-0.67142653465271,291.15,291.15,1.5911579132080078,291.15,301.15,1.9536399841308594,301.15
291.15,-1.5607991218566895,291.15,291.15,1.7835488319396973,291.15,301.15,1.9623777866363525,301.15
291.15,-1.1360784769058228,291.15,291.15,-0.374911904335022,291.15,301.15,1.5455267429351807,301.15
291.15,-1.4561131000518799,291.15,291.15,1.704533338546753,291.15,301.15,1.0868239402770996,301.15
291.15,-1.308248519897461,291.15,291.15,1.1247859001159668,291.15,301.15,1.9547009468078613,301.15
291.15,-0.48745739459991455,291.15,291.15,1.1496076583862305,291.15,301.15,1.7886109352111816,301.15
291.15,-1.0781643390655518,291.15,291.15,1.7306625843048096,291.15,301.15,1.9306063652038574,301.15
291.15,-1.6571931838989258,291.15,291.15,1.3468570709228516,291.15,301.15,1.935154676437378,301.15
291.15,-1.2575957775115967,291.15,291.15,1.9007682800292969,291.15,301.15,1.8426392078399658,301.15
291.15,-1.332502841949463,291.15,291.15,1.2116234302520752,291.15,301.15,1.960418701171875,301.15
291.15,-1.4599672555923462,291.15,291.15,1.6450419425964355,291.15,301.15,1.9792630672454834,301.15
291.15,0.2149488925933838,291.15,291.15,1.870225191116333,291.15,301.15,1.9838299751281738,301.15
291.15,-1.3729759454727173,291.15,291.15,1.005383014678955,291.15,301.15,1.7922191619873047,301.15
291.15,-0.7859975099563599,291.15,291.15,1.8706274032592773,291.15,301.15,1.9853270053863525,301.15
291.15,-1.0535527467727661,291.15,291.15,1.6624462604522705,291.15,301.15,1.9544200897216797,301.15
291.15,-0.5286309719085693,291.15,291.15,1.6071360111236572,291.15,301.15,1.8423130512237549,301.15
291.15,-0.0404512882232666,291.15,291.15,1.4354586601257324,291.15,301.15,1.7916240692138672,301.15
291.15,-0.9098670482635498,291.15,291.15,1.5781760215759277,291.15,301.15,1.703986644744873,301.15
291.15,-0.33851659297943115,291.15,291.15,0.7614760398864746,291.15,301.15,1.8848366737365723,301.15
291.15,-1.6973594427108765,291.15,291.15,1.9026083946228027,291.15,301.15,1.6627998352050781,301.15
291.15,-0.6102356910705566,291.15,291.15,1.7443621158599854,291.15,301.15,1.60257887840271,301.15
291.15,-1.543503761291504,291.15,291.15,1.6336157321929932,291.15,301.15,1.8732030391693115,301.15
291.15,-1.4094951152801514,291.15,291.15,1.2939825057983398,291.15,301.15,1.7673006057739258,301.15
291.15,-1.0809035301208496,291.15,291.15,1.5477962493896484,291.15,301.15,1.7519965171813965,301.15
291.15,-1.370517373085022,291.15,291.15,0.8359198570251465,291.15,301.15,1.9349236488342285,301.15
291.15,-1.341915249824524,291.15,291.15,1.7301745414733887,291.15,301.15,1.856043815612793,301.15
291.15,-0.02859055995941162,291.15,291.15,1.4799995422363281,291.15,301.15,1.906273365020752,301.15
291.15,-1.3216416835784912,291.15,291.15,1.2645049095153809,291.15,301.15,1.8675501346588135,301.15
291.15,-1.1449735164642334,291.15,291.15,1.6506445407867432,291.15,301.15,1.6845417022705078,301.15
291.15,-0.7729054689407349,291.15,291.15,1.7803149223327637,291.15,301.15,1.984074592590332,301.15
291.15,-1.0867643356323242,291.15,291.15,1.8879294395446777,291.15,301.15,1.8880815505981445,301.15
291.15,-1.42388916015625,291.15,291.15,1.5085692405700684,291.15,301.15,1.8830451965332031,301.15
291.15,-1.7619237899780273,291.15,291.15,1.639460802078247,291.15,301.15,1.929037094116211,301.15
291.15,-1.0429497957229614,291.15,291.15,1.6159987449645996,291.15,301.15,1.9475197792053223,301.15
291.15,-1.2909973859786987,291.15,291.15,1.8050484657287598,291.15,301.15,1.9355990886688232,301.15
291.15,-1.146484375,291.15,291.15,1.734863519668579,291.15,301.15,1.6216471195220947,301.15
291.15,-1.7139328718185425,291.15,291.15,1.7762446403503418,291.15,301.15,1.9153378009796143,301.15
291.15,-0.4809129238128662,291.15,291.15,1.7716588973999023,291.15,301.15,1.7036380767822266,301.15
291.15,-0.8844032287597656,291.15,291.15,1.9035520553588867,291.15,301.15,1.9815165996551514,301.15
291.15,-1.6579580307006836,291.15,291.15,0.8898229598999023,291.15,301.15,1.9375667572021484,301.15
291.15,-1.2160664796829224,291.15,291.15,1.9249160289764404,291.15,301.15,1.8565468788146973,301.15
291.15,-1.826673150062561,291.15,291.15,1.7205853462219238,291.15,301.15,1.937385082244873,301.15
291.15,-1.8136053085327148,291.15,291.15,1.7975897789001465,291.15,301.15,1.39762544631958,301.15
291.15,-1.0279037952423096,291.15,291.15,1.9438648223876953,291.15,301.15,1.890526294708252,301.15
291.15,-1.5002727508544922,291.15,291.15,1.977525234222412,291.15,301.15,1.9426891803741455,301.15
291.15,-1.618979573249817,291.15,291.15,1.944478988647461,291.15,301.15,1.9771368503570557,301.15
291.15,-1.276373028755188,291.15,291.15,0.5063230991363525,291.15,301.15,1.5717077255249023,301.15
291.15,-0.7627363204956055,291.15,291.15,1.825873851776123,291.15,301.15,1.871833086013794,301.15
291.15,-1.3882324695587158,291.15,291.15,1.403463363647461,291.15,301.15,1.8986835479736328,301.15
291.15,-1.1354539394378662,291.15,291.15,1.9191594123840332,291.15,301.15,1.8618676662445068,301.15
291.15,-1.2234355211257935,291.15,291.15,1.871260643005371,291.15,301.15,1.4005310535430908,301.15
291.15,-0.9037178754806519,291.15,291.15,1.7814357280731201,291.15,301.15,1.9496583938598633,301.15
291.15,-0.7168095111846924,291.15,291.15,1.7812473773956299,291.15,301.15,1.7913727760314941,301.15
291.15,-1.2081665992736816,291.15,291.15,1.6943340301513672,291.15,301.15,1.7888169288635254,301.15
291.15,-0.6169657707214355,291.15,291.15,1.8981285095214844,291.15,301.15,1.9627816677093506,301.15
291.15,-0.9116003513336182,291.15,291.15,1.4060542583465576,291.15,301.15,1.8805694580078125,301.15
291.15,-1.5591249465942383,291.15,291.15,1.4596173763275146,291.15,301.15,1.9823343753814697,301.15
291.15,-0.5112884044647217,291.15,291.15,1.8449277877807617,291.15,301.15,1.9334867000579834,301.15
291.15,-1.124232292175293,291.15,291.15,1.7259135246276855,291.15,301.15,1.8038115501403809,301.15
291.15,-0.24983537197113037,291.15,291.15,1.7681381702423096,291.15,301.15,1.9306867122650146,301.15
291.15,-1.3740777969360352,291.15,291.15,1.8593964576721191,291.15,301.15,1.9826054573059082,301.15
291.15,-0.19654381275177002,291.15,291.15,1.9714908599853516,291.15,301.15,1.758838176727295,301.15
291.15,-1.1656664609909058,291.15,291.15,1.7560958862304688,291.15,301.15,1.8863108158111572,301.15
291.15,-0.8968019485473633,291.15,291.15,1.5365757942199707,291.15,301.15,1.851217269897461,301.15
291.15,-0.5583363771438599,291.15,291.15,1.7478744983673096,291.15,301.15,1.9936470985412598,301.15
291.15,-0.5366894006729126,291.15,291.15,1.7493906021118164,291.15,301.15,1.893995761871338,301.15
291.15,-0.754936695098877,291.15,291.15,1.8951821327209473,291.15,301.15,1.873809814453125,301.15
291.15,-1.3002173900604248,291.15,291.15,1.7452197074890137,291.15,301.15,1.9197850227355957,301.15
291.15,-1.0395041704177856,291.15,291.15,1.875098466873169,291.15,301.15,1.9082016944885254,301.15
291.15,-0.25186634063720703,291.15,291.15,1.8905029296875,291.15,301.15,1.9472923278808594,301.15
291.15,-1.4650797843933105,291.15,291.15,1.486560344696045,291.15,301.15,1.9054031372070312,301.15
291.15,-0.6402549743652344,291.15,291.15,1.603987216949463,291.15,301.15,1.8099493980407715,301.15
291.15,-0.8591151237487793,291.15,291.15,1.4378132820129395,291.15,301.15,1.9054434299468994,301.15
291.15,-0.47566235065460205,291.15,291.15,1.6214783191680908,291.15,301.15,1.9182040691375732,301.15
291.15,-0.6361218690872192,291.15,291.15,1.68125319480896,291.15,301.15,1.9211344718933105,301.15
291.15,-0.2432248592376709,291.15,291.15,1.2688565254211426,291.15,301.15,1.9634284973144531,301.15
291.15,-0.7890939712524414,291.15,291.15,1.5060920715332031,291.15,301.15,1.8219990730285645,301.15
291.15,-0.7024943828582764,291.15,291.15,1.9540987014770508,291.15,301.15,1.9304490089416504,301.15
291.15,0.10585427284240723,291.15,291.15,1.1341581344604492,291.15,301.15,1.798440933227539,301.15
291.15,0.2995181083679199,291.15,291.15,1.9350240230560303,291.15,301.15,1.9673972129821777,301.15
291.15,-0.15334057807922363,291.15,291.15,1.9265267848968506,291.15,301.15,1.8925957679748535,301.15
291.15,-1.4654759168624878,291.15,291.15,1.874481439590454,291.15,301.15,1.9108541011810303,301.15
291.15,-0.2758162021636963,291.15,291.15,1.839785099029541,291.15,301.15,1.864065170288086,301.15
291.15,-0.14285016059875488,291.15,291.15,1.3613457679748535,291.15,301.15,1.7472643852233887,301.15
291.15,-1.2920249700546265,291.15,291.15,1.9526090621948242,291.15,301.15,1.6694891452789307,301.15
291.15,-1.6263386011123657,291.15,291.15,1.920872688293457,291.15,301.15,1.9297258853912354,301.15
291.15,-1.6414461135864258,291.15,291.15,1.899820327758789,291.15,301.15,1.9633755683898926,301.15
291.15,-1.5482558012008667,291.15,291.15,1.9716391563415527,291.15,301.15,1.957474946975708,301.15
291.15,-0.8842304944992065,291.15,291.15,1.98734712600708,291.15,301.15,1.5473108291625977,301.15
291.15,0.6807048320770264,291.15,291.15,1.719886064529419,291.15,301.15,1.9629549980163574,301.15
291.15,-1.150386095046997,291.15,291.15,1.9216830730438232,291.15,301.15,1.9600229263305664,301.15
291.15,-1.5102022886276245,291.15,291.15,1.9580516815185547,291.15,301.15,1.9931097030639648,301.15
291.15,-1.4372007846832275,291.15,291.15,1.8020057678222656,291.15,301.15,1.6877660751342773,301.15
291.15,-1.5041197538375854,291.15,291.15,1.9184770584106445,291.15,301.15,1.9220154285430908,301.15
291.15,-0.4844917058944702,291.15,291.15,1.902660846710205,291.15,301.15,1.9529972076416016,301.15
291.15,-0.2484433650970459,291.15,291.15,1.7978968620300293,291.15,301.15,1.9905657768249512,301.15
291.15,-1.4775570631027222,291.15,291.15,1.9668962955474854,291.15,301.15,1.880798101425171,301.15
291.15,-1.7416095733642578,291.15,291.15,1.8758044242858887,291.15,301.15,1.9876518249511719,301.15
291.15,-1.094802975654602,291.15,291.15,1.8240549564361572,291.15,301.15,1.8911027908325195,301.15
291.15,-0.5457718372344971,291.15,291.15,1.791095495223999,291.15,301.15,1.9205880165100098,301.15
291.15,-0.8167722225189209,291.15,291.15,1.9254930019378662,291.15,301.15,1.9363110065460205,301.15
291.15,0.5084817409515381,291.15,291.15,1.9043066501617432,291.15,301.15,1.9646918773651123,301.15
291.15,-0.6726522445678711,291.15,291.15,1.852344036102295,291.15,301.15,1.9688992500305176,301.15
291.15,0.259443998336792,291.15,291.15,1.9310126304626465,291.15,301.15,1.9618964195251465,301.15
291.15,0.10528182983398438,291.15,291.15,1.834155559539795,291.15,301.15,1.9725050926208496,301.15
291.15,0.27606844902038574,291.15,291.15,1.7706456184387207,291.15,301.15,1.9681248664855957,301.15
291.15,-0.899095892906189,291.15,291.15,1.760908842086792,291.15,301.15,1.830368995666504,301.15
291.15,-1.3882532119750977,291.15,291.15,1.8710813522338867,291.15,301.15,1.8839268684387207,301.15
291.15,-0.8771780729293823,291.15,291.15,1.9560511112213135,291.15,301.15,1.9209160804748535,301.15
291.15,-1.1147222518920898,291.15,291.15,1.119760513305664,291.15,301.15,1.9468238353729248,301.15
291.15,-1.615726351737976,291.15,291.15,1.885498046875,291.15,301.15,1.975928783416748,301.15
291.15,-1.2745025157928467,291.15,291.15,1.5102276802062988,291.15,301.15,1.9053845405578613,301.15
291.15,-0.6144058704376221,291.15,291.15,1.5862572193145752,291.15,301.15,1.8777871131896973,301.15
291.15,0.7227559089660645,291.15,291.15,1.9346277713775635,291.15,301.15,1.5861775875091553,301.15
291.15,-0.9891276359558105,291.15,291.15,1.6366071701049805,291.15,301.15,1.8007574081420898,301.15
291.15,-0.37459731101989746,291.15,291.15,1.9314675331115723,291.15,301.15,1.9292113780975342,301.15
291.15,-0.9649472236633301,291.15,291.15,1.671722412109375,291.15,301.15,1.9436264038085938,301.15
291.15,-0.5592749118804932,291.15,291.15,1.7614152431488037,291.15,301.15,1.9820170402526855,301.15
291.15,-0.2397611141204834,291.15,291.15,1.8679041862487793,291.15,301.15,1.7150309085845947,301.15
291.15,-0.3977621793746948,291.15,291.15,1.7333831787109375,291.15,301.15,1.8511466979980469,301.15
291.15,-0.4801391363143921,291.15,291.15,1.1874470710754395,291.15,301.15,1.9524540901184082,301.15
291.15,-0.9547696113586426,291.15,291.15,1.921055793762207,291.15,301.15,1.9787945747375488,301.15
291.15,-0.20863211154937744,291.15,291.15,1.6112127304077148,291.15,301.15,1.8471946716308594,301.15
291.15,-0.5826570987701416,291.15,291.15,1.9554400444030762,291.15,301.15,1.923563003540039,301.15
291.15,0.19189453125,291.15,291.15,1.9612350463867188,291.15,301.15,1.9335532188415527,301.15
291.15,-1.408604621887207,291.15,291.15,1.9030122756958008,291.15,301.15,1.9275455474853516,301.15
291.15,-0.3386821746826172,291.15,291.15,1.9537343978881836,291.15,301.15,1.928232192993164,301.15
291.15,-0.6159167289733887,291.15,291.15,1.9463677406311035,291.15,301.15,1.9287126064300537,301.15
291.15,-1.6697630882263184,291.15,291.15,1.984572410583496,291.15,301.15,1.9646477699279785,301.15
291.15,-1.3931740522384644,291.15,291.15,1.9268598556518555,291.15,301.15,1.9800200462341309,301.15
291.15,-0.8652100563049316,291.15,291.15,1.9193897247314453,291.15,301.15,1.9679985046386719,301.15
291.15,-1.2998757362365723,291.15,291.15,1.6736078262329102,291.15,301.15,1.9466156959533691,301.15
291.15,-0.27935242652893066,291.15,291.15,1.8264374732971191,291.15,301.15,1.9744219779968262,301.15
291.15,-1.1430797576904297,291.15,291.15,1.756263256072998,291.15,301.15,1.959193468093872,301.15
291.15,-0.3539085388183594,291.15,291.15,1.5991263389587402,291.15,301.15,1.931612491607666,301.15
291.15,-0.6939033269882202,291.15,291.15,1.8888390064239502,291.15,301.15,1.9215917587280273,301.15
291.15,-0.8009260892868042,291.15,291.15,1.982076644897461,291.15,301.15,1.9668049812316895,301.15
291.15,-1.1072931289672852,291.15,291.15,1.8184576034545898,291.15,301.15,1.9919662475585938,301.15
291.15,-1.3930187225341797,291.15,291.15,1.83754301071167,291.15,301.15,1.9681205749511719,301.15
291.15,-1.4409540891647339,291.15,291.15,1.9606640338897705,291.15,301.15,1.9806420803070068,301.15
291.15,-1.2023272514343262,291.15,291.15,1.9874186515808105,291.15,301.15,1.949394702911377,301.15
291.15,-0.6965538263320923,291.15,291.15,1.868194580078125,291.15,301.15,1.9261372089385986,301.15
291.15,-0.23837387561798096,291.15,291.15,1.8730950355529785,291.15,301.15,1.958949089050293,301.15
291.15,-0.36592864990234375,291.15,291.15,1.600590705871582,291.15,301.15,1.881819248199463,301.15
291.15,-0.691047191619873,291.15,291.15,1.9310803413391113,291.15,301.15,1.9899134635925293,301.15
291.15,-1.7196937799453735,291.15,291.15,1.9684059619903564,291.15,301.15,1.9690213203430176,301.15
291.15,-1.027594804763794,291.15,291.15,1.9761347770690918,291.15,301.15,1.9801321029663086,301.15
291.15,-1.7738652229309082,291.15,291.15,1.9962387084960938,291.15,301.15,1.8653407096862793,301.15
291.15,-0.6997150182723999,291.15,291.15,1.726099967956543,291.15,301.15,1.989485263824463,301.15
291.15,-0.8430023193359375,291.15,291.15,1.815333604812622,291.15,301.15,1.8887383937835693,301.15
291.15,-0.6736996173858643,291.15,291.15,1.8704004287719727,291.15,301.15,1.9717903137207031,301.15
291.15,-0.9503434896469116,291.15,291.15,1.7336690425872803,291.15,301.15,1.9688143730163574,301.15
291.15,-0.004679203033447266,291.15,291.15,1.8714303970336914,291.15,301.15,1.9736766815185547,301.15
291.15,-0.9646520614624023,291.15,291.15,1.9255785942077637,291.15,301.15,1.9854531288146973,301.15
291.15,-0.8963253498077393,291.15,291.15,1.7718896865844727,291.15,301.15,1.9418392181396484,301.15
291.15,0.19589805603027344,291.15,291.15,1.8368029594421387,291.15,301.15,1.9596104621887207,301.15
291.15,-0.5238730907440186,291.15,291.15,1.7102220058441162,291.15,301.15,1.978177785873413,301.15
291.15,-0.6965011358261108,291.15,291.15,1.8532259464263916,291.15,301.15,1.9523136615753174,301.15
291.15,0.22044706344604492,291.15,291.15,1.9039928913116455,291.15,301.15,1.9256482124328613,301.15
291.15,0.4855313301086426,291.15,291.15,1.8787810802459717,291.15,301.15,1.9940438270568848,301.15
291.15,-1.0489157438278198,291.15,291.15,1.9287047386169434,291.15,301.15,1.943763017654419,301.15
291.15,-1.3757169246673584,291.15,291.15,1.7917594909667969,291.15,301.15,1.9748516082763672,301.15
291.15,-0.9748364686965942,291.15,291.15,1.812002420425415,291.15,301.15,1.9754548072814941,301.15
291.15,-0.4508507251739502,291.15,291.15,1.9580583572387695,291.15,301.15,1.9475064277648926,301.15
291.15,-0.39963316917419434,291.15,291.15,1.5014853477478027,291.15,301.15,1.9890224933624268,301.15
291.15,-1.3356857299804688,291.15,291.15,1.853391170501709,291.15,301.15,1.8961279392242432,301.15
291.15,0.42098021507263184,291.15,291.15,1.7766773700714111,291.15,301.15,1.9722695350646973,301.15
291.15,-0.993803858757019,291.15,291.15,1.9190735816955566,291.15,301.15,1.951228141784668,301.15
291.15,-1.3440067768096924,291.15,291.15,1.9541594982147217,291.15,301.15,1.9168996810913086,301.15
291.15,1.081550121307373,291.15,291.15,1.1976282596588135,291.15,291.15,1.7997455596923828,292.94974555969236
291.15,0.974952220916748,291.15,291.15,1.6888256072998047,291.15,292.94974555969236,1.4948525428771973,294.44459810256956
291.15,0.5840086936950684,291.15,291.15,1.5431478023529053,291.15,294.44459810256956,1.9566586017608643,296.4012567043304
291.15,0.23244380950927734,291.15,291.15,1.824033498764038,291.15,296.4012567043304,1.964411735534668,298.3656684398651
291.15,-0.1468029022216797,291.15,291.15,1.8755972385406494,291.15,298.3656684398651,1.9780149459838867,300.343683385849
291.15,-0.438634991645813,291.15,291.15,0.8986225128173828,291.15,300.343683385849,1.934586524963379,301.15
291.15,-0.5189535617828369,291.15,291.15,1.6743862628936768,291.15,301.15,1.9204561710357666,301.15
291.15,-0.6844916343688965,291.15,291.15,1.306746482849121,291.15,301.15,1.9830739498138428,301.15
291.15,-0.3928014039993286,291.15,291.15,1.9151630401611328,291.15,301.15,1.9621424674987793,301.15
291.15,-0.31115639209747314,291.15,291.15,1.895592451095581,291.15,301.15,1.9456579685211182,301.15
291.15,-0.8541269302368164,291.15,291.15,1.8132662773132324,291.15,301.15,1.982419490814209,301.15
291.15,0.32993483543395996,291.15,291.15,1.4935636520385742,291.15,301.15,1.9818310737609863,301.15
291.15,-0.16914665699005127,291.15,291.15,1.8108799457550049,291.15,301.15,1.9135651588439941,301.15
291.15,-0.6776976585388184,291.15,291.15,1.9322319030761719,291.15,301.15,1.9589619636535645,301.15
291.15,-1.2637158632278442,291.15,291.15,1.932692050933838,291.15,301.15,1.9302115440368652,301.15
291.15,-0.5814517736434937,291.15,291.15,1.9185545444488525,291.15,301.15,1.9014182090759277,301.15
291.15,-0.18741858005523682,291.15,291.15,1.448582649230957,291.15,301.15,1.9482471942901611,301.15
291.15,-0.7835125923156738,291.15,291.15,1.9486563205718994,291.15,301.15,1.9850354194641113,301.15
291.15,-0.2853810787200928,291.15,291.15,1.92305588722229,291.15,301.15,1.917360544204712,301.15
291.15,-1.0385239124298096,291.15,291.15,1.9790239334106445,291.15,301.15,1.9651603698730469,301.15
291.15,-0.2792762517929077,291.15,291.15,1.3742032051086426,291.15,301.15,1.9901578426361084,301.15
